ISU GP Trophee de France 2016,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Skating Skills  0.80  8.50  9.00  9.00  8.25  8.75,9.00  8.50,8.50  8.25,8.64,
Transitions  0.80  8.50  8.75  9.00  8.00  8.50,8.75  8.25,8.00  8.25,8.43,
Performance  0.80  8.75  8.50  8.75  8.25  8.50,9.00  9.00,8.25  8.25,8.57,
Composition  0.80  8.75  8.75  9.25  8.00  8.50,8.75  8.50,8.50  8.50,8.61,
Interpretation of the Music / Timing  0.80  8.75  9.00  9.25  8.25  8.75,9.00  8.50,8.75  8.50,8.75,
Judges Total Program Component Score (factored),,,34.40,
Deductions,,,0.00,
Violation of choreography restrictions: (2 of 10),,,,
ISU GP Trophee de France 2016,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
4 Piper GILLES / Paul POIRIER CAN  2  64.74,30.54,34.20,0.00,
Executed Base,,,Scores of,
"# GOInEf o J1 J2 J3 J4 J5",J6 J7,J8 InJfo9 Ref,,Info
Elements Value,,,Panel,
1 1MB2+kpNYN  3.80  0.94 1 2 2 1 2,2 1,1 2,4.74,
2 PSt3  7.10  1.41 2 1 1 1 2,1 2,1 1,8.51,
3 NtMiSt2  5.60  2.20 2 2 2 2 2,2 2,1 2,7.80,
4 STw2  4.60 -0.64 -1 -1 -2 -2 -1,0 -1,-1 -2,3.96,
5 RoLi4  4.50  1.03 2 2 1 1 2,2 2,0 2,5.53,
25.60,,,30.54,
Program Components Factor,,,,
Skating Skills  0.80  8.75  8.75  8.50  8.50  8.75,8.75  8.25,8.25  8.50,8.57,
Transitions  0.80  8.50  8.75  8.50  8.25  8.50,8.50  8.00,8.00  8.25,8.36,
Performance  0.80  9.00  8.25  8.25  8.75  8.50,8.75  8.50,8.25  8.25,8.46,
Composition  0.80  8.75  9.25  8.50  8.50  8.75,9.00  8.75,8.75  8.50,8.71,
Interpretation of the Music / Timing  0.80  8.75  8.75  8.75  8.50  8.75,9.00  8.50,8.50  8.50,8.64,
Judges Total Program Component Score (factored),,,34.20,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
5 Isabella TOBIAS / Ilia TKACHENKO ISR  5  63.70,31.07,32.63,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.20 2 2 2 2 2,2 2,2 2,7.80,
2 1MB1+kpNNN  3.20  0.43 1 1 0 0 1,1 0,2 1,3.63,
3 PSt2  5.60  1.26 1 2 1 1 1,1 1,2 1,6.86,
4 NtMiSt2  5.60  1.89 2 2 2 1 2,2 1,2 1,7.49,
5 RoLi3  4.00  1.29 2 3 2 2 2,2 2,3 2,5.29,
25.00,,,31.07,
Program Components Factor,,,,
Skating Skills  0.80  8.50  8.25  8.00  7.50  8.00,8.50  7.75,8.50  8.25,8.18,
Transitions  0.80  8.25  8.00  7.50  7.50  8.00,8.25  7.50,8.25  7.50,7.86,
Performance  0.80  8.75  8.25  7.75  7.75  8.25,8.50  8.25,8.75  8.00,8.25,
Composition  0.80  8.75  8.25  8.00  7.75  8.25,8.50  8.25,9.00  8.00,8.29,
Interpretation of the Music / Timing  0.80  8.50  8.00  8.00  7.75  8.00,8.75  8.00,8.75  8.25,8.21,
Judges Total Program Component Score (factored),,,32.63,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
6 Marie-Jade LAURIAULT / Romain LE GAC FRA  3  57.37,28.88,28.49,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 1MB3+kpNYY  4.40  0.51 0 1 1 1 1,1 0,1 1,4.91,
2 PSt2  5.60  1.10 1 1 1 1 1,0 1,1 1,6.70,
3 STw2  4.60  0.43 0 0 1 1 0,1 1,1 1,5.03,
4 NtDiSt2  5.60  0.94 0 1 1 1 0,1 1,1 1,6.54,
5 RoLi4  4.50  1.20 2 2 3 2 1,2 2,2 2,5.70,
24.70,,,28.88,
Program Components Factor,,,,
Skating Skills  0.80  7.00  7.50  7.50  7.00  6.75,7.25  7.25,7.50  7.25,7.25,
Transitions  0.80  6.75  7.25  6.75  6.75  6.25,7.00  6.50,7.25  7.00,6.86,
Performance  0.80  7.25  7.00  7.25  7.00  6.50,7.00  7.00,7.75  7.25,7.11,
Composition  0.80  7.00  7.50  7.25  7.00  6.25,7.50  7.25,7.75  7.25,7.25,
Interpretation of the Music / Timing  0.80  7.00  7.25  7.00  7.00  6.50,7.25  7.00,7.75  7.50,7.14,
Judges Total Program Component Score (factored),,,28.49,
Deductions,,,0.00,
Violation of choreography restrictions: (3 of 10),,,,
ISU GP Trophee de France 2016,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Alexandra NAZAROVA / Maxim NIKITIN UKR  8  56.61,29.10,28.51,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 1MB3+kpYYN  4.40  0.60 1 1 1 1 1,1 1,1 0,5.00,
2 PSt2  5.60  1.10 1 1 1 2 1,1 0,1 1,6.70,
3 CuLi4  4.50  1.20 2 2 2 2 2,2 2,2 2,5.70,
4 STw3  5.60 -0.29 -1 -1 -1 -1 0,0 0,0 -1,5.31,
5 NtMiSt2  5.60  0.79 1 1 0 0 0,1 1,1 1,6.39,
6 Li* *  0.00  0.00 - - - - -,- -,- -,0.00,
25.70,,,29.10,
Program Components Factor,,,,
Skating Skills  0.80  7.25  7.50  6.25  6.75  7.00,7.50  6.75,7.50  6.50,7.04,
Transitions  0.80  7.25  7.25  6.00  6.50  6.75,7.25  7.25,7.25  6.25,6.93,
Performance  0.80  7.50  7.50  6.50  7.00  7.00,7.50  7.00,8.00  6.50,7.14,
Composition  0.80  7.50  7.50  6.50  6.75  7.25,7.75  7.25,8.00  6.75,7.25,
Interpretation of the Music / Timing  0.80  7.50  7.50  7.00  7.00  7.00,7.75  7.25,7.75  7.00,7.29,
Judges Total Program Component Score (factored),,,28.51,
Deductions Extra element by verif.: -1.00,,,-1.00,
Violation of choreography restrictions: (2 of 10),,,,
"*  Invalid element",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
8 Cortney MANSOUR / Michal CESKA CZE  1  55.69,29.35,26.34,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 1MB3+kpYNY  4.40  0.34 0 1 1 1 1,-1 0,0 1,4.74,
2 PSt2  5.60  0.31 0 0 1 1 0,0 -1,1 0,5.91,
3 STw4  6.60  0.27 -1 -1 2 0 1,1 1,1 0,6.87,
4 NtMiSt2  5.60  0.79 1 1 1 1 1,0 0,0 1,6.39,
5 RoLi4  4.50  0.94 2 2 2 2 1,1 2,1 1,5.44,
26.70,,,29.35,
Program Components Factor,,,,
Skating Skills  0.80  6.50  6.50  6.75  6.75  6.75,6.50  6.50,6.75  6.25,6.61,
Transitions  0.80  6.50  6.50  6.50  6.50  6.50,6.25  6.00,6.50  5.75,6.39,
Performance  0.80  6.75  6.50  7.00  7.00  6.50,6.25  6.75,6.75  6.00,6.64,
Composition  0.80  6.75  6.75  6.75  7.00  6.50,6.50  6.50,7.25  6.00,6.68,
Interpretation of the Music / Timing  0.80  6.50  6.25  7.00  7.00  6.75,6.75  6.00,6.75  6.25,6.61,
Judges Total Program Component Score (factored),,,26.34,
Deductions,,,0.00,
Violation of choreography restrictions: (1 of 10),,,,
ISU GP Trophee de France 2016,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
9 Lorenza ALESSANDRINI / Pierre SOUQUET FRA  9  48.18,22.94,25.24,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 Info J9 Ref,,Info
Elements Value,,,Panel,
1 1MB2+kpYNN  3.80  0.17 0 1 1 0 1,0 0,0 0,3.97,
2 PSt2  5.60 -0.14 -1 0 0 0 0,0 -1,0 1,5.46,
3 STw3  5.60  0.00 0 -1 0 0 0,0 1,0 0,5.60,
4 CuLi3  4.00 -0.36 0 -1 -1 -1 1,-1 -1,0 -2,3.64,
5 NtDiSt1  4.10  0.17 0 0 1 0 0,0 1,0 1,4.27,
23.10,,,22.94,
Program Components Factor,,,,
Skating Skills  0.80  6.25  6.50  6.25  6.50  6.50,6.25  6.25,6.50  6.00,6.36,
Transitions  0.80  6.00  6.25  6.00  6.00  6.25,6.00  6.75,6.25  5.75,6.11,
Performance  0.80  6.25  6.00  6.00  6.25  6.25,6.25  6.75,6.75  6.00,6.25,
Composition  0.80  6.25  6.50  6.50  6.25  6.50,6.50  7.00,6.75  6.25,6.46,
Interpretation of the Music / Timing  0.80  6.25  6.25  6.50  6.25  6.25,6.50  6.50,6.50  6.00,6.36,
Judges Total Program Component Score (factored),,,25.24,
Deductions,,,0.00,
Violation of choreography restrictions: (1 of 10),,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
10 Viktoria KAVALIOVA / Yurii BIELIAIEV BLR  4  46.81,20.54,26.27,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 SlLi4  4.50  0.77 1 1 2 1 2,1 2,1 1,5.27,
2 1MB1+kpNNN  3.20  0.17 1 1 0 0 1,0 -1,0 0,3.37,
3 PSt1  4.10  0.09 0 1 0 0 1,0 0,0 0,4.19,
4 STw1  3.10  0.51 1 1 1 1 1,1 1,0 0,3.61,
5 NtMiSt1  4.10  0.00 0 0 -1 0 0,0 0,0 0,4.10,
19.00,,,20.54,
Program Components Factor,,,,
Skating Skills  0.80  7.00  7.00  6.25  6.50  7.00,6.75  6.00,6.50  5.50,6.57,
Transitions  0.80  7.00  7.25  6.00  6.25  6.50,6.50  6.00,6.25  5.75,6.36,
Performance  0.80  7.25  7.00  6.00  6.50  6.75,7.00  6.25,6.75  6.00,6.61,
Composition  0.80  7.25  7.25  6.25  6.50  6.75,7.25  6.00,7.00  6.25,6.75,
Interpretation of the Music / Timing  0.80  7.00  7.00  5.50  6.50  6.75,7.00  6.00,6.50  6.00,6.54,
Judges Total Program Component Score (factored),,,26.27,
Deductions,,,0.00,
Music requirements violation: (3 of 10),,,,
Violation of choreography restrictions: (1 of 10),,,,
printed: 11.11.2016 18:22:17,,,,
