Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Xue SHEN / Hongbo ZHAO,CHN,190.97,1,65.58,1,125.39,2006-12-03,gpjpn06
2,Dan ZHANG / Hao ZHANG,CHN,181.87,2,63.82,2,118.05,2006-12-03,gpjpn06
3,Valerie MARCOUX / Craig BUNTIN,CAN,163.37,3,55.62,3,107.75,2006-12-03,gpjpn06
4,Utako WAKAMATSU / Jean-Sebastien FECTEAU,CAN,145.41,4,53.4,4,92.01,2006-12-03,gpjpn06
5,Julia VLASSOV / Drew MEEKINS,USA,135.45,6,45.96,5,89.49,2006-12-03,gpjpn06
6,Julia OBERTAS / Sergei SLAVNOV,RUS,132.19,5,48.62,6,83.57,2006-12-03,gpjpn06
7,Stacey KEMP / David KING,GBR,113.7,7,40.38,7,73.32,2006-12-03,gpjpn06
8,Mari VARTMANN / Florian JUST,GER,108.24,8,37.32,9,70.92,2006-12-03,gpjpn06
9,Rumiana SPASSOVA / Stanimir TODOROV,BUL,106.79,9,35.46,8,71.33,2006-12-03,gpjpn06
