2006 NHK Trophy,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
Transition / Linking Footwork  2.00,7.00 7.25 7.50,6.50,7.75 7.25 7.50 7.50,,7.25,7.00 - -,7.35
Performance / Execution  2.00,7.50 7.75 7.75,7.25,7.75 7.50 7.75 7.75,,7.50,7.25 - -,7.70
Choreography / Composition  2.00,7.00 7.75 7.75,7.50,7.50 7.00 8.00 7.50,,7.50,7.25 - -,7.55
Interpretation  2.00,7.25 7.75 7.50,7.75,8.00 7.00 7.75 7.75,,7.75,7.25 - -,7.60
Judges Total Program Component Score (factored),,,,,,,76.00
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
2006 NHK Trophy,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
3 Takahiko KOZUKA,JPN,,140.39  73.69,,,66.70,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A  7.50  1.60,2 2 2,2,2 1 0 2,,1,0 - -,9.10
2 3F+3T  9.50 -1.00,0 -1 -1,-1,-1 -1 -1 -1,,-1,-1 - -,8.50
3 3Lz  6.00  0.20,0 1 1,0,0 0 0 0,,0,0 - -,6.20
4 FSSp4  3.00  0.20,1 0 1,1,0 0 1 0,,0,0 - -,3.20
5 SlSt3  3.10  0.20,0 0 1,0,1 0 1 0,,0,0 - -,3.30
6 3S  4.50  0.40,0 1 1,1,1 0 0 0,,0,0 - -,4.90
7 FCCoSp3  3.00  0.40,0 1 1,1,1 0 1 1,,1,0 - -,3.40
8 2A+3T  8.03 x  0.60,1 0 1,0,1 0 -1 2,,1,0 - -,8.63
9 3Lo  5.50 x -1.00,0 -1 -1,-1,-1 -1 -1 -1,,0,-1 - -,4.50
10 CSSp4  3.00  0.00,0 0 0,1,0 0 1 0,,0,0 - -,3.00
11 3Lz+2T  8.03 x -0.40,0 -1 0,-1,0 0 0 -1,,0,-1 - -,7.63
12 2A  3.63 x  0.00,0 0 1,1,0 0 0 0,,0,0 - -,3.63
13 CiSt3  3.10  0.40,1 1 2,1,1 1 1 0,,0,0 - -,3.50
14 CCoSp4  3.50  0.70,1 2 2,1,1 1 2 1,,1,0 - -,4.20
71.39,,,,,,,73.69
Program Components Factor,,,,,,,
Skating Skills  2.00,7.00 7.00 7.75,7.25,6.75 6.75 7.25 6.50,,6.25,6.50 - -,6.90
Transition / Linking Footwork  2.00,6.25 6.75 7.50,6.00,6.50 6.25 6.50 6.50,,5.75,6.00 - -,6.50
Performance / Execution  2.00,6.75 7.00 7.25,7.25,6.50 6.50 6.75 6.50,,6.00,6.25 - -,6.70
Choreography / Composition  2.00,6.50 6.75 7.00,7.00,6.50 6.50 7.25 6.25,,5.75,6.50 - -,6.65
Interpretation  2.00,6.25 6.75 6.75,6.50,6.50 6.25 7.00 6.50,,6.00,6.50 - -,6.60
Judges Total Program Component Score (factored),,,,,,,66.70
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
4 Chengjiang LI,CHN,,122.06  59.36,,,62.70,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 4T+2T  10.30  0.40,0 -1 0,0,1 0 0 1,,0,1 - -,10.70
2 1A+2T  2.10  0.20,0 1 1,0,0 0 1 0,,0,0 - -,2.30
3 3A+3T+2T  12.80  0.60,1 0 0,0,1 0 0 1,,1,1 - -,13.40
4 FSSp2  2.00  0.00,0 0 0,0,1 0 -1 0,,0,0 - -,2.00
5 CiSt3  3.10  0.20,1 1 0,0,1 0 0 0,,0,0 - -,3.30
6 SSp1  1.20  0.00,0 0 -1,0,0 0 0 0,,0,0 - -,1.20
7 3A  8.25 x -2.40,-3 -3 -3,-2,-2 -2 -2 -2,,-2,-2 - -,5.85
8 3Lo  5.50 x -0.80,0 -1 -1,-1,-1 0 -1 0,,0,-1 - -,4.70
9 3S  4.95 x -1.00,-1 -2 -1,-1,-1 -1 -1 -1,,-1,-1 - -,3.95
10 2A  3.63 x  0.00,0 0 0,0,0 0 0 0,,0,0 - -,3.63
11 1F  0.55 x -0.06,0 0 -1,-1,-1 0 -1 -1,,0,0 - -,0.49
12 CSSp4  3.00 -0.18,-1 -1 -1,0,0 0 -1 0,,0,0 - -,2.82
13 SlSt3  3.10  0.10,0 1 0,0,0 0 0 1,,1,0 - -,3.20
14 FCCoSp1  2.00 -0.18,-1 -1 -1,-1,0 0 -1 0,,0,0 - -,1.82
62.48,,,,,,,59.36
Program Components Factor,,,,,,,
Skating Skills  2.00,6.50 6.75 6.00,6.25,6.50 6.75 6.25 7.00,,6.50,7.00 - -,6.60
Transition / Linking Footwork  2.00,6.25 6.25 5.50,5.00,6.25 6.50 5.00 6.75,,6.00,6.25 - -,6.10
Performance / Execution  2.00,6.25 6.75 6.25,6.25,6.25 6.50 5.50 6.75,,6.25,6.50 - -,6.40
Choreography / Composition  2.00,6.25 6.75 5.50,6.25,6.25 6.50 5.50 6.50,,6.25,6.25 - -,6.15
Interpretation  2.00,5.75 6.50 5.75,6.50,6.25 6.50 5.25 6.75,,6.25,6.25 - -,6.10
Judges Total Program Component Score (factored),,,,,,,62.70
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
2006 NHK Trophy,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
5 Alexander USPENSKI,RUS,,118.73  60.33,,58.40,0.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3A+3T+SEQ  9.20 -2.00,-2 -2 -2,-2,-2 -2 -2 -2,,-1 -2 - -,7.20
2 3S+2T  5.80  0.00,0 0 0,0,0 0 0 0,,0 0 - -,5.80
3 3F+2T  6.80  0.20,0 1 1,0,0 0 0 0,,0 0 - -,7.00
4 3Lz  6.00  0.00,0 0 0,1,1 0 -1 0,,0 0 - -,6.00
5 FSSp4  3.00  0.30,0 1 1,1,1 0 1 0,,0 0 - -,3.30
6 CSSp3  2.30 -0.24,-1 -1 -1,0,1 0 -1 -1,,0 0 - -,2.06
7 3F  6.05 x  0.00,0 0 0,0,0 0 0 0,,0 0 - -,6.05
8 3S  4.95 x  0.00,0 0 0,0,1 0 0 0,,0 0 - -,4.95
9 3Lo  5.50 x -0.20,0 -1 -1,-1,1 0 0 0,,0 0 - -,5.30
10 FCoSp1  1.70 -0.36,-1 -1 -2,-1,-1 -1 -2 -1,,-1 -1 - -,1.34
11 SlSt1  1.80  0.00,0 0 0,0,0 0 0 0,,0 0 - -,1.80
12 2A  3.63 x  0.00,0 0 0,0,0 0 0 0,,0 0 - -,3.63
13 CiSt2  2.30  0.20,0 1 0,1,1 1 1 0,,0 0 - -,2.50
14 CCoSp3  3.00  0.40,1 1 1,1,1 1 1 0,,0 0 - -,3.40
62.03,,,,,,60.33
Program Components Factor,,,,,,
Skating Skills  2.00,6.25 6.00 6.00,6.75,6.50 6.25 6.00 5.75,,6.00 6.25 - -,6.10
Transition / Linking Footwork  2.00,5.75 5.50 5.00,6.50,6.25 6.00 5.25 5.50,,5.50 5.75 - -,5.55
Performance / Execution  2.00,6.00 5.75 6.25,6.50,6.25 6.50 6.00 5.50,,6.00 6.25 - -,6.05
Choreography / Composition  2.00,5.75 5.75 5.50,6.75,6.25 6.50 5.50 5.25,,6.25 6.00 - -,5.70
Interpretation  2.00,6.00 5.75 5.50,7.00,6.25 6.25 5.50 5.25,,6.25 6.25 - -,5.80
Judges Total Program Component Score (factored),,,,,,58.40
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
6 Patrick CHAN,CAN,,113.54  59.24,,57.30,3.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3F+3T  9.50  1.00,1 2 1,1,1 1 1 1,,1 1 - -,10.50
2 3A  7.50 -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 - -,4.50
3 3Lz  6.00  1.40,1 2 2,1,1 1 2 1,,0 1 - -,7.40
4 CiSt3  3.10  0.40,1 0 1,1,2 1 1 1,,1 0 - -,3.50
5 FSSp4  3.00  0.00,0 0 0,-1,1 0 0 0,,0 0 - -,3.00
6 3Lz+2T+2Lo  9.68 x -0.20,0 0 0,-1,0 -1 -1 0,,-1 -1 - -,9.48
7 3Lo  5.50 x -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 - -,2.50
8 CCoSp4  3.50  0.00,0 0 0,0,1 0 0 0,,0 0 - -,3.50
9 3S<  1.43 x -1.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 - -,0.43
10 2A  3.63 x  0.20,0 0 1,1,1 0 0 0,,0 0 - -,3.83
11 F  0.00 x  0.00,- - -,-,- - - -,,- - - -,0.00
12 SlSt3  3.10  0.40,1 1 0,0,1 0 1 1,,1 0 - -,3.50
13 FSSp4  3.00  0.10,0 0 0,0,1 0 1 0,,0 0 - -,3.10
14 CCoSp4  3.50  0.50,1 1 1,0,1 1 1 1,,0 0 - -,4.00
62.44,,,,,,59.24
Program Components Factor,,,,,,
Skating Skills  2.00,5.75 5.75 6.50,5.25,5.75 5.75 6.50 5.25,,6.25 5.50 - -,5.85
Transition / Linking Footwork  2.00,5.75 5.50 6.25,5.25,5.50 5.75 6.00 5.00,,5.75 5.00 - -,5.55
Performance / Execution  2.00,6.00 5.75 6.25,4.25,5.00 5.25 6.00 5.25,,5.50 5.50 - -,5.70
Choreography / Composition  2.00,6.00 5.75 7.00,5.00,5.50 5.75 6.50 5.25,,6.00 5.25 - -,5.80
Interpretation  2.00,5.75 5.75 6.25,5.25,5.25 5.50 6.25 5.50,,5.75 5.50 - -,5.75
Judges Total Program Component Score (factored),,,,,,57.30
Deductions: Falls:,-3.00,,,,,-3.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
2006 NHK Trophy,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
7 Kevin VAN DER PERREN,BEL,,113.35  53.45,,,59.90,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3F  5.50  1.00,0 1 1,1,1 0 1 1,,1,1 - -,6.50
2 3A+2T  8.80  0.00,0 0 0,1,0 0 0 0,,0,1 - -,8.80
3 3Lz  6.00  0.20,0 -1 1,1,1 0 0 0,,0,0 - -,6.20
4 FSSp4  3.00  0.00,0 0 0,0,0 0 0 0,,0,0 - -,3.00
5 SlSt1  1.80  0.00,0 0 0,0,1 0 -1 0,,0,0 - -,1.80
6 2A  3.30  0.60,0 1 1,0,1 0 1 0,,1,0 - -,3.90
7 2S+2T  2.86 x  0.00,0 0 0,1,0 0 1 -2,,-1,0 - -,2.86
8 3F+3T  10.45 x  0.00,0 0 0,0,1 0 0 0,,0,0 - -,10.45
9 CUSp3  2.30 -0.06,0 -1 -1,-1,0 0 0 0,,0,0 - -,2.24
10 3S*+3T*+2T*  0.00  0.00,- - -,-,- - - -,,-,- - -,0.00
11 CCoSp3  3.00  0.00,0 0 0,0,1 0 0 0,,0,0 - -,3.00
12 CiSt2  2.30  0.00,0 0 0,0,0 0 -1 1,,0,0 - -,2.30
13 SSp4  2.40  0.00,0 -1 0,0,0 0 0 1,,0,0 - -,2.40
51.71,,,,,,,53.45
Program Components Factor,,,,,,,
Skating Skills  2.00,6.00 6.00 6.25,5.75,6.50 6.25 6.50 6.00,,6.25,6.75 - -,6.25
Transition / Linking Footwork  2.00,5.75 5.50 5.50,5.25,6.00 5.75 5.50 5.75,,5.50,6.25 - -,5.70
Performance / Execution  2.00,5.75 5.75 6.50,6.00,6.25 5.75 5.75 5.75,,5.75,6.50 - -,6.00
Choreography / Composition  2.00,6.00 6.00 6.25,6.00,6.25 5.75 5.75 6.00,,6.00,6.50 - -,6.10
Interpretation  2.00,5.75 5.75 6.00,5.75,6.25 6.00 5.75 5.75,,6.00,6.50 - -,5.90
Judges Total Program Component Score (factored),,,,,,,59.90
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
8 Jialiang WU,CHN,,112.83  63.83,,,49.00,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A+2T  8.80 -0.20,0 -1 -1,0,0 -1 0 0,,0,0 - -,8.60
2 3A  7.50  0.80,1 0 1,1,1 1 0 1,,0,1 - -,8.30
3 FSSp4  3.00  0.00,0 0 -1,1,0 0 0 0,,0,0 - -,3.00
4 3Lz  6.00  0.20,0 0 0,1,1 0 1 0,,0,0 - -,6.20
5 CiSt3  3.10 -0.28,0 -1 -1,0,0 0 -1 0,,0,0 - -,2.82
6 2A  3.30  0.40,0 0 1,1,1 0 1 0,,0,0 - -,3.70
7 CSSp4  3.00  0.00,0 0 0,0,0 0 0 0,,0,0 - -,3.00
8 3Lz+2T  8.03 x -1.80,-1 -2 -2,0,-1 -2 -2 -2,,-2,-2 - -,6.23
9 3Lo  5.50 x -0.60,0 -1 -1,-1,0 0 -1 0,,0,-1 - -,4.90
10 3F  6.05 x -1.00,-2 -1 -1,-1,-1 -1 -1 -1,,-1,-1 - -,5.05
11 SlSt2  2.30 -0.06,0 0 -1,0,0 0 -1 0,,0,0 - -,2.24
12 3S  4.95 x -0.40,0 -1 -1,-1,0 0 0 -1,,0,0 - -,4.55
13 CCoSp3  3.00  0.00,0 0 0,0,0 0 0 0,,0,0 - -,3.00
14 FSSp3  2.30 -0.06,-1 0 -1,0,0 0 0 0,,0,0 - -,2.24
66.83,,,,,,,63.83
Program Components Factor,,,,,,,
Skating Skills  2.00,5.50 5.00 5.00,4.75,5.25 5.50 5.25 4.75,,5.00,5.50 - -,5.20
Transition / Linking Footwork  2.00,5.00 4.50 4.75,4.00,5.00 5.00 4.50 4.50,,4.50,5.00 - -,4.75
Performance / Execution  2.00,5.00 4.75 5.25,4.75,5.25 5.25 4.75 4.75,,4.75,5.25 - -,5.00
Choreography / Composition  2.00,5.00 5.00 4.50,4.50,5.00 5.50 4.75 4.75,,5.00,5.50 - -,4.90
Interpretation  2.00,4.50 4.75 4.50,4.25,5.00 5.25 4.50 4.50,,5.00,5.25 - -,4.65
Judges Total Program Component Score (factored),,,,,,,49.00
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
2006 NHK Trophy,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
9 Kristoffer BERNTSSON,SWE,,105.05  50.45,,,56.60,2.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A+2T  8.80  0.20,0 0 1,0,1 0 0 0,,0,0 - -,9.00
2 3Lz+2T+2T  8.60 -0.60,0 -1 -1,-1,0 0 -1 -1,,0,0 - -,8.00
3 3A<  3.30 -1.82,-3 -3 -3,-2,-3 -3 -2 -2,,-3,-2 - -,1.48
4 3Lo  5.00 -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 - -,2.00
5 2F+2T  3.00  0.00,0 0 0,0,0 0 0 0,,0,0 - -,3.00
6 FSSp3  2.30  0.00,0 1 0,1,0 0 0 0,,0,0 - -,2.30
7 CCoSp4  3.50 -0.06,0 0 -1,0,0 0 0 -1,,0,0 - -,3.44
8 3F  6.05 x -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 - -,3.05
9 CiSt3  3.10  0.00,0 0 0,0,0 0 0 0,,0,0 - -,3.10
10 CSSp4  3.00  0.00,0 0 -1,0,0 0 0 0,,0,0 - -,3.00
11 3S  4.95 x -2.00,-2 -2 -2,-1,-2 -2 -2 -2,,-2,-2 - -,2.95
12 2A  3.63 x -0.70,-1 -1 -1,-2,-1 -1 -1 -1,,-1,-1 - -,2.93
13 SlSt3  3.10  0.10,1 0 -1,-1,0 0 0 1,,1,0 - -,3.20
14 CCoSp3  3.00  0.00,0 0 -1,-1,0 0 0 0,,0,0 - -,3.00
61.33,,,,,,,50.45
Program Components Factor,,,,,,,
Skating Skills  2.00,6.00 6.00 5.50,4.25,5.50 5.25 5.75 5.50,,5.75,6.25 - -,5.75
Transition / Linking Footwork  2.00,5.75 5.50 5.25,4.00,5.00 5.25 5.50 5.50,,5.25,5.75 - -,5.50
Performance / Execution  2.00,5.75 6.00 5.50,4.50,5.25 5.00 5.25 5.50,,5.50,6.25 - -,5.60
Choreography / Composition  2.00,6.25 5.75 6.00,5.00,5.00 5.50 5.00 5.75,,5.50,6.00 - -,5.70
Interpretation  2.00,6.00 6.00 5.50,5.00,5.25 5.50 5.50 5.75,,5.75,6.00 - -,5.75
Judges Total Program Component Score (factored),,,,,,,56.60
Deductions: Falls:,-2.00,,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
10 Geoffry VARNER,USA,,98.09  50.09,,,49.00,1.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3Lz+3T+SEQ  8.00 -0.40,0 -2 0,1,0 0 0 -2,,0,0 - -,7.60
2 2A  3.30  0.00,0 0 0,0,1 0 0 0,,0,0 - -,3.30
3 3F+2T  6.80 -0.20,0 0 -1,0,1 0 -1 0,,0,0 - -,6.60
4 CSSp4  3.00  0.00,0 0 0,0,0 0 0 1,,0,0 - -,3.00
5 SlSt1  1.80 -0.06,0 0 -1,-1,0 0 -1 0,,0,0 - -,1.74
6 3Lo  5.50 x -0.40,0 -1 -1,0,0 0 -1 0,,0,0 - -,5.10
7 CCoSp3  3.00  0.10,0 1 0,0,1 0 0 0,,0,0 - -,3.10
8 3S  4.95 x -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 - -,1.95
9 3Lz  6.60 x -1.00,0 -1 -2,-1,-1 -1 -1 -1,,0,-1 - -,5.60
10 FSSp3  2.30 -0.06,0 0 -1,0,0 0 -1 0,,0,0 - -,2.24
11 2F  1.87 x -0.06,0 0 0,-1,0 0 -1 -1,,0,0 - -,1.81
12 CiSt3  3.10 -0.14,0 0 -1,-1,0 0 -1 0,,0,0 - -,2.96
13 2A  3.63 x -0.98,-2 -1 -2,-2,-1 -1 -1 -2,,-2,-1 - -,2.65
14 CCoSp2  2.50 -0.06,0 0 -1,0,0 0 -1 0,,0,0 - -,2.44
56.35,,,,,,,50.09
Program Components Factor,,,,,,,
Skating Skills  2.00,5.25 5.00 5.25,5.00,5.00 5.25 4.75 5.00,,5.00,5.75 - -,5.10
Transition / Linking Footwork  2.00,5.00 4.50 5.00,4.25,4.75 5.00 4.50 4.75,,4.50,5.25 - -,4.80
Performance / Execution  2.00,5.00 4.75 4.75,5.00,5.00 5.25 4.25 4.75,,4.50,5.50 - -,4.85
Choreography / Composition  2.00,5.00 4.75 5.00,5.00,5.25 5.50 4.75 4.50,,4.75,5.50 - -,4.95
Interpretation  2.00,4.75 4.75 4.75,5.00,5.00 5.50 4.50 4.75,,4.75,5.50 - -,4.80
Judges Total Program Component Score (factored),,,,,,,49.00
Deductions: Falls:,-1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
2006 NHK Trophy,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,=,+,,+,-
11 Marc Andre CRAIG,CAN,,91.94  42.04,,,50.90,1.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 A  0.00,0.00 - - -,-,- - -,-,-,- - -,0.00
2 2A  3.30,0.20 0 1 0,1,1 0 0,-1,0,0 - -,3.50
3 3F+2T  6.80,-0.40 0 0 -1,0,-1 -1 0,0,0,-1 - -,6.40
4 3Lz  6.00,-2.60 -3 -3 -3,-2,-2 -3 -2,-2,-2,-3 - -,3.40
5 3Lo  5.00,0.00 0 -2 0,0,0 0 0,0,0,0 - -,5.00
6 FSSp1  1.70,-0.68 -2 -2 -3,-2,-2 -3 -2,-3,-3,-2 - -,1.02
7 SSp1  1.20,-0.18 -1 0 -2,-1,0 0 -1,-1,-1,0 - -,1.02
8 SlSt3  3.10,0.00 0 0 0,-1,0 0 0,0,0,0 - -,3.10
9 3S  4.95 x,0.00 0 0 0,1,1 0 0,0,0,0 - -,4.95
10 2F  1.87 x,-0.06 0 0 -2,-1,0 0 0,-1,0,0 - -,1.81
11 CiSt2  2.30,0.00 0 0 -1,0,0 0 0,0,0,0 - -,2.30
12 3T  4.40 x,0.20 0 0 1,1,1 0 0,0,0,0 - -,4.60
13 CCoSp2  2.50,-0.06 0 1 -1,-1,0 0 0,-1,0,0 - -,2.44
14 FCoSp3  2.50,0.00 0 0 -1,0,0 1 0,0,0,0 - -,2.50
45.62,,,,,,,42.04
Program Components Factor,,,,,,,
Skating Skills,2.00 5.50 5.00 5.25,4.75,5.25 5.25 5.50,4.50,5.25,5.25 - -,5.25
Transition / Linking Footwork,2.00 5.50 4.75 4.75,4.25,5.00 5.25 5.75,4.75,4.75,4.75 - -,4.95
Performance / Execution,2.00 5.50 5.00 5.00,4.25,4.75 5.00 5.00,4.50,4.75,5.25 - -,5.00
Choreography / Composition,2.00 5.25 5.25 5.00,5.00,5.00 5.50 6.00,4.50,5.25,5.00 - -,5.10
Interpretation,2.00 5.50 5.00 5.00,5.25,5.00 5.75 6.00,4.50,4.75,5.25 - -,5.15
Judges Total Program Component Score (factored),,,,,,,50.90
Deductions: Falls:,-1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
Printed: 03/12/2006 14:48:48,,,,,,,
