9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Shoma UNO,JPN,9,89.15,46.87,43.28,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4F,,12.3,False,-0.51,-1,0,0,-1,-1,0,1,-1,0,,11.79
2,4T+3T<,<,13.3,False,-4.0,-3,-3,-3,-3,-3,-2,-3,-3,-3,,9.3
3,FCSp4,,3.2,False,0.86,1,2,2,2,0,2,2,2,1,,4.06
4,CSSp4,,3.0,False,0.64,1,1,1,1,0,2,1,2,2,,3.64
5,3A,,9.35,True,-0.14,1,-1,-1,0,0,0,0,0,0,,9.21
6,StSq3,,3.3,False,0.93,2,1,2,2,1,3,2,2,2,,4.23
7,CCoSp4,,3.5,False,1.14,2,1,3,3,1,2,2,3,3,,4.64
,,,47.95,,,,,,,,,,,,,46.87
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,8.5,8.5,9.0,8.5,8.5,9.5,8.75,9.0,9.0,,8.75
,Transitions  ,,,,1.0,8.0,8.5,8.5,8.0,8.0,9.0,8.25,9.0,8.5,,8.39
,Performance  ,,,,1.0,8.25,8.5,9.0,8.5,8.25,9.25,8.5,9.25,8.75,,8.68
,Composition  ,,,,1.0,8.25,8.25,8.75,8.75,8.75,9.0,8.75,9.25,8.75,,8.71
,Interpretation of the Music  ,,,,1.0,8.25,8.5,8.75,8.5,8.5,9.25,8.75,9.5,9.0,,8.75
,,,,,,,,,,,,,,,,43.28
Deduction,Deductions Falls,-1.0
