9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Boyang JIN,CHN,2,72.93,37.89,37.04,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4Lz+COMBO,,13.6,False,-4.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,9.6
2,FCSp4,,3.2,False,0.21,0,1,1,0,0,0,0,1,1,,3.41
3,3A,,8.5,False,-2.14,-2,-2,-2,-3,-2,-2,-2,-2,-3,,6.36
4,4T,,11.33,True,-4.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,7.33
5,CSSp3,,2.6,False,0.5,2,1,1,2,0,1,0,1,1,,3.1
6,CCoSp4,,3.5,False,0.5,1,1,1,1,1,2,1,1,1,,4.0
7,StSq3,,3.3,False,0.79,2,1,2,2,1,1,1,2,2,,4.09
,,,46.03,,,,,,,,,,,,,37.89
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,8.0,7.0,7.5,7.75,7.25,7.25,7.5,7.75,8.0,,7.57
,Transitions  ,,,,1.0,7.75,6.5,7.25,6.75,7.0,7.0,6.75,7.5,7.25,,7.07
,Performance  ,,,,1.0,8.25,7.25,7.5,7.5,7.0,7.25,6.75,7.25,7.5,,7.32
,Composition  ,,,,1.0,8.0,7.0,7.75,7.75,7.25,7.5,7.0,8.0,7.5,,7.54
,Interpretation of the Music  ,,,,1.0,8.0,7.5,7.5,7.75,7.5,7.25,6.75,7.5,7.75,,7.54
,,,,,,,,,,,,,,,,37.04
Deduction,Deductions Falls,-2.0
