9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Brian JOUBERT,FRA,18,148.66,68.72,79.94,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4T<,<,7.2,False,-2.57,-2,-3,-3,-3,-3,-2,-3,-1,-2,,4.63
2,3Lz+3T,,10.1,False,0.5,0,1,2,1,0,0,0,2,1,,10.6
3,3A,,8.5,False,1.0,1,1,2,1,0,0,1,2,1,,9.5
4,3Lo,,5.1,False,0.8,1,2,2,1,1,0,1,2,0,,5.9
5,FCoSp2,,2.0,False,0.5,2,1,1,0,1,1,1,1,1,,2.5
6,StSq2,,2.6,False,0.79,1,2,2,1,2,1,1,2,2,,3.39
7,3Lz+2T+2T,,9.46,True,0.5,0,1,1,1,1,1,0,2,0,,9.96
8,3S,,4.62,True,0.9,2,1,2,1,1,1,1,2,1,,5.52
9,3F,e,5.83,True,-1.7,-2,-3,-3,-3,-3,-2,-3,0,-1,,4.13
10,2A,,3.63,True,0.43,0,0,2,1,1,1,1,1,1,,4.06
11,CSSp2,,2.3,False,0.36,1,0,1,0,1,1,0,1,1,,2.66
12,ChSq1,,2.0,False,0.8,1,1,1,2,2,1,1,1,1,,2.8
13,CCoSp2,,2.5,False,0.57,2,1,2,1,1,1,1,1,1,,3.07
,,,65.84,,,,,,,,,,,,,68.72
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,7.75,8.0,8.75,8.0,7.75,7.75,7.25,8.5,8.5,,8.04
,Transition / Linking Footwork  ,,,,2.0,7.25,7.75,7.0,7.25,7.5,7.25,6.75,8.0,8.5,,7.43
,Performance / Execution  ,,,,2.0,7.75,8.0,8.5,8.5,8.5,7.75,7.5,8.25,8.75,,8.18
,Choreography / Composition  ,,,,2.0,7.75,8.0,8.25,7.75,8.25,8.0,7.75,8.5,8.75,,8.07
,Interpretation  ,,,,2.0,7.5,8.0,8.75,8.75,8.25,8.0,7.75,8.25,9.0,,8.25
,,,,,,,,,,,,,,,,79.94
