Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Meryl DAVIS / Charlie WHITE,USA,186.65,1,73.7,1,112.95,2013-11-10,gpjpn2013
2,Anna CAPPELLINI / Luca LANOTTE,ITA,160.06,2,64.58,2,95.48,2013-11-10,gpjpn2013
3,Maia SHIBUTANI / Alex SHIBUTANI,USA,157.58,3,63.09,3,94.49,2013-11-10,gpjpn2013
4,Elena ILINYKH / Nikita KATSALAPOV,RUS,155.37,4,61.35,4,94.02,2013-11-10,gpjpn2013
5,Piper GILLES / Paul POIRIER,CAN,144.07,5,55.2,5,88.87,2013-11-10,gpjpn2013
6,Cathy REED / Chris REED,JPN,133.76,7,51.91,6,81.85,2013-11-10,gpjpn2013
7,Tanja KOLBE / Stefano CARUSO,GER,130.51,6,52.39,8,78.12,2013-11-10,gpjpn2013
8,Victoria SINITSINA / Ruslan ZHIGANSHIN,RUS,124.23,8,44.34,7,79.89,2013-11-10,gpjpn2013
