ISU GP NHK Trophy 2013,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Mao ASADA JPN  9,136.33  66.10,,70.23,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A< <  6.00 -1.43 -2 -1 -2,-1 -2 -1 -3,,-1 -1,4.57,
2 3F+2Lo  7.10  0.60 0 1 1,0 1 1 1,,1 1,7.70,
3 3Lz e  6.00 -0.60 -2 -1 -1,0 -1 -1 -1,,0 -1,5.40,
4 CCoSp4  3.50  1.00 1 2 2,2 2 2 2,,2 2,4.50,
"",,,Info,,Info
5 FCSp4  3.20  0.93 2 1 2,2 2 2 1,,2 2,4.13,
6 2A+3T  8.14 x  0.70 2 0 1,1 2 1 1,,-1 1,8.84,
7 2S  1.43 x  0.00 0 0 0,0 0 0 0,,0 1,1.43,
8 3F+2Lo+2Lo  9.79 x  0.50 1 0 1,1 0 1 1,,0 1,10.29,
9 3Lo  5.61 x  0.40 0 0 1,0 1 2 0,,0 2,6.01,
10 FCCoSp3  3.00  0.93 2 2 2,3 1 2 1,,2 2,3.93,
11 StSq4  3.90  2.00 3 3 3,3 3 3 2,,3 2,5.90,
12 ChSq1  2.00  1.40 2 3 2,2 2 2 0,,3 1,3.40,
59.67,,,,66.10,
Program Components Factor,,,,,
Skating Skills  1.60 9.25 8.75 8.75,9.00 8.25 9.00 8.50,,9.25 8.75,8.86,
Transition / Linking Footwork  1.60 8.75 8.50 8.25,8.75 8.25 8.75 8.00,,8.25 8.50,8.46,
Performance / Execution  1.60 9.25 8.75 8.50,9.00 8.25 9.25 8.50,,8.75 8.75,8.79,
Choreography / Composition  1.60 9.00 9.00 8.50,9.25 8.50 9.00 9.00,,8.75 8.50,8.82,
Interpretation  1.60 9.25 9.00 9.00,9.25 8.50 9.00 8.50,,9.00 9.00,8.96,
Judges Total Program Component Score (factored),,,,70.23,
Deductions:,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Elena RADIONOVA RUS  7,128.98  67.28,,61.70,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10  0.80 1 2 1,1 2 1 1,,1 1,10.90,
2 3F e  5.30 -0.60 -1 1 -1,-2 -1 -1 -1,,-1 0,4.70,
3 3Lo+1Lo+3S  9.80  0.20 1 0 0,0 1 0 0,,1 0,10.00,
4 CCoSp4  3.50  0.36 1 0 1,1 0 2 0,,1 1,3.86,
5 3Lz  6.00  0.50 0 1 0,2 1 0 1,,1 1,6.50,
6 2A  3.63 x  0.14 0 0 0,2 0 1 1,,0 0,3.77,
7 3Lo+2T  7.04 x  0.30 0 1 0,1 1 0 0,,0 1,7.34,
8 2A  3.63 x  0.21 1 1 0,2 0 0 0,,0 1,3.84,
9 FCCoSp4  3.50  0.50 1 1 1,1 0 2 1,,1 1,4.00,
10 LSp4  2.70  1.07 1 2 3,3 2 3 2,,1 2,3.77,
11 StSq4  3.90  1.40 2 2 2,2 1 2 2,,2 2,5.30,
12 ChSq1  2.00  1.30 1 1 3,3 1 2 2,,2 2,3.30,
61.10,,,,67.28,
Program Components Factor,,,,,
Skating Skills  1.60 7.75 7.50 7.75,6.75 8.00 7.75 7.75,,7.75 7.50,7.68,
