9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
20,TANAKA Keiji,JPN,22,80.05,40.3,40.75,-1.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4S<,<,8.1,False,-4.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,4.1
2,3F+3T,,9.6,False,1.4,2,2,2,2,2,2,2,2,2,,11.0
3,FCSp3,,2.8,False,0.43,1,1,0,1,1,1,0,1,1,,3.23
4,CSSp4,,3.0,False,0.1,0,0,1,1,0,0,-1,-1,1,,3.1
5,3A,,9.35,True,1.0,1,1,2,1,1,0,2,0,1,,10.35
6,StSq3,,3.3,False,0.93,2,2,2,2,2,1,2,1,2,,4.23
7,CCoSp4,,3.5,False,0.79,2,2,2,1,1,1,1,2,2,,4.29
,,,39.65,,,,,,,,,,,,,40.3
,Program Components,,,,Factor
,Skating Skills,,,,1.0,8.25,8.5,8.5,8.25,8.5,8.25,8.75,8.25,8.0,,8.36
,Transitions,,,,1.0,7.75,8.0,7.75,7.75,8.25,7.75,8.25,7.5,7.75,,7.86
,Performance,,,,1.0,8.0,8.25,8.25,8.0,8.25,7.5,9.0,7.75,8.0,,8.07
,Composition,,,,1.0,8.0,8.25,8.5,7.75,8.5,8.0,9.0,8.0,8.25,,8.21
,Interpretation of the Music,,,,1.0,7.5,8.0,8.5,8.25,8.5,7.75,9.0,8.5,8.25,,8.25
,,,,,,,,,,,,,,,,40.75
Deduction,Falls,-1.0
