9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
25,YEE Julian Zhi Jie,MAS,9,73.58,38.37,35.21,0.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.5,False,0.71,0,1,1,1,1,0,1,1,0,,9.21
2,3Lz,,6.0,False,0.1,0,1,-1,0,-1,0,1,0,1,,6.1
3,FCSp4,,3.2,False,0.03,1,0,0,0,-1,0,0,-1,1,,3.23
4,3F+3T,!,10.56,True,-1.7,-3,-2,-2,-3,-2,-3,-1,-3,-2,,8.86
5,CSSp4,,3.0,False,0.03,0,0,0,1,-1,0,1,-2,0,,3.03
6,StSq3,,3.3,False,0.5,1,1,2,1,0,1,2,0,1,,3.8
7,CCoSp4,,3.5,False,0.64,1,1,2,1,1,1,2,2,1,,4.14
,,,38.06,,,,,,,,,,,,,38.37
,Program Components,,,,Factor
,Skating Skills,,,,1.0,6.75,7.75,7.5,6.75,7.25,6.75,8.0,6.75,6.5,,7.07
,Transitions,,,,1.0,6.5,7.25,7.0,6.5,6.75,7.0,7.5,6.75,6.5,,6.82
,Performance,,,,1.0,6.75,7.75,7.0,7.25,6.75,7.5,8.0,6.5,6.75,,7.11
,Composition,,,,1.0,7.0,7.25,7.25,7.0,7.25,7.25,8.0,7.0,6.75,,7.14
,Interpretation of the Music,,,,1.0,7.0,7.5,7.5,6.75,7.0,7.0,8.25,6.75,6.75,,7.07
,,,,,,,,,,,,,,,,35.21
