Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Tessa VIRTUE / Scott MOIR,CAN,176.93,1,71.18,1,105.75,2011-11-20,gpfra2011
2,Nathalie PECHALAT / Fabian BOURZAT,FRA,164.56,2,66.52,2,98.04,2011-11-20,gpfra2011
3,Anna CAPPELLINI / Luca LANOTTE,ITA,153.76,3,64.62,3,89.14,2011-11-20,gpfra2011
4,Elena ILINYKH / Nikita KATSALAPOV,RUS,140.32,4,58.17,4,82.15,2011-11-20,gpfra2011
5,Madison CHOCK / Evan BATES,USA,130.94,5,52.01,5,78.93,2011-11-20,gpfra2011
6,Xintong HUANG / Xun ZHENG,CHN,126.69,6,50.71,6,75.98,2011-11-20,gpfra2011
7,Kristina GORSHKOVA / Vitali BUTIKOV,RUS,118.48,7,48.77,7,69.71,2011-11-20,gpfra2011
8,Sara HURTADO / Adria DIAZ,ESP,103.75,8,45.71,8,58.04,2011-11-20,gpfra2011
