9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Amanda SUNYOTO-YANG / Darryll SULNDRO-YANG,TPE,9,37.04,23.12,15.92,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3LzTw2,,5.5,False,-0.98,-2,-1,-2,-1,-2,-1,-1,-1,-2,,4.52
2,2A,,3.5,False,-2.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
3,3STh,,4.5,False,-2.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
4,FiDs3,,3.2,False,0.42,0,1,0,0,1,0,0,1,1,,3.62
5,CCoSp3,,3.0,False,-0.3,-1,-1,-2,-2,-1,-1,-1,-1,-1,,2.7
6,3Li3,,3.5,False,-0.9,-2,-2,-2,-3,-1,-1,-2,-2,-2,,2.6
7,SpSq1,,1.8,False,0.0,0,0,-1,0,0,0,0,0,-1,,1.8
8,PCoSp4,,4.5,False,-0.12,0,-1,-1,-1,0,0,0,0,-1,,4.38
,,,29.5,,,,,,,,,,,,,23.12
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.5,4.25,4.25,4.25,4.0,4.5,5.0,4.25,4.0,,4.15
,Transition / Linking Footwork  ,,,,0.8,3.5,4.5,3.75,3.5,3.5,4.25,4.25,4.0,4.25,,3.9
,Performance / Execution  ,,,,0.8,3.5,3.5,4.25,4.0,3.5,4.25,4.5,4.0,4.5,,3.85
,Choreography / Composition  ,,,,0.8,3.25,4.0,4.0,3.75,3.75,4.5,4.75,4.0,4.75,,4.0
,Interpretation  ,,,,0.8,3.5,4.25,4.0,4.0,3.5,4.5,4.5,4.0,4.25,,4.0
,,,,,,,,,,,,,,,,15.92
Deduction,Falls,-2.0
