10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Morgan MATTHEWS / Maxim ZAVOZIN,USA,0,80.77,44.5,36.27,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,SlLi4,,4.0,False,0.2,1,1,1,1,0,1,0,0,0,2,,4.2
2,DiSt3,,6.2,False,0.2,0,1,0,1,0,1,0,0,0,1,,6.4
3,SeLi4,,6.4,False,0.2,1,0,0,0,0,1,0,0,1,0,,6.6
4,STw4,,4.7,False,0.0,0,1,0,0,1,0,-1,-1,0,1,,4.7
5,CiSt3,,7.2,False,0.0,0,1,0,1,0,1,0,0,0,0,,7.2
6,Sp4,,4.7,False,0.2,0,0,1,1,1,2,0,0,0,1,,4.9
7,SlLi3+CuLi4,,6.0,False,0.3,1,-1,1,0,1,0,0,0,1,1,,6.3
8,RoLi4,,4.0,False,0.2,1,1,1,1,1,0,0,1,0,0,,4.2
,,,43.2,,,,,,,,,,,,,,44.5
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.5,6.5,6.25,6.0,6.25,6.25,5.25,6.0,6.25,6.5,,6.25
,Linking Footwork / Movement  ,,,,1.75,6.25,6.25,6.0,5.75,6.0,5.5,5.0,6.0,5.75,5.5,,5.75
,Performance  ,,,,1.0,6.75,6.5,6.25,6.0,6.0,6.5,5.25,6.25,6.0,6.5,,6.25
,Choreography  ,,,,1.0,6.5,6.75,6.25,6.0,6.0,5.75,5.0,6.0,6.25,6.0,,6.0
,Interpretation / Timing  ,,,,1.0,6.75,6.25,6.25,6.25,6.25,6.0,5.0,6.25,6.0,6.25,,6.15
,,,,,,,,,,,,,,,,,36.27
