9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
21,WANG Yueren,CHN,0,34.38,18.66,16.72,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3F<+2T,<,3.0,False,-0.68,-1,-3,-2,-2,-2,-2,-3,-2,-2,,2.32
2,CCoSp3,,3.0,False,0.0,1,0,0,0,0,0,0,0,-1,,3.0
3,2A,,3.5,False,0.0,0,0,0,0,0,-1,0,0,0,,3.5
4,3S<,<,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
5,SlSt1,,1.8,False,0.0,0,0,0,0,0,0,0,0,0,,1.8
6,SpSq3,,3.1,False,0.4,1,0,0,0,1,1,1,1,0,,3.5
7,FCSp3,,2.8,False,0.0,0,0,0,-1,-1,0,0,0,-2,,2.8
8,LSp1,,1.5,False,-0.06,0,0,0,-1,-2,-1,0,0,-1,,1.44
,,,20.0,,,,,,,,,,,,,18.66
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.25,4.5,4.0,4.25,4.75,4.25,4.25,5.25,3.75,,4.4
,Transitions / Linking Footwork  ,,,,0.8,4.0,4.0,3.5,4.0,4.25,3.5,3.75,4.75,3.25,,3.9
,Performance / Execution  ,,,,0.8,4.75,4.5,3.75,4.0,4.5,4.0,4.0,5.0,3.5,,4.35
,Choreography / Composition  ,,,,0.8,4.5,4.25,4.0,4.25,4.0,4.0,4.0,4.75,3.5,,4.15
,Interpretation  ,,,,0.8,4.75,4.25,3.5,4.25,4.0,3.75,3.75,5.0,3.0,,4.1
,,,,,,,,,,,,,,,,16.72
Deduction,Falls,-1.0
