10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Yu-Na KIM,KOR,0,63.5,34.9,28.6,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3F+3T,,9.5,False,1.4,2,2,0,0,2,1,1,1,2,1,,10.9
2,3Lz,,6.0,False,0.0,0,1,0,0,0,0,-1,0,0,0,,6.0
3,SpSq4,,3.4,False,1.0,1,1,1,0,1,0,1,1,1,1,,4.4
4,FSSp3,,2.3,False,0.5,1,0,1,0,1,1,0,1,1,0,,2.8
5,SlSt3,,3.1,False,0.5,1,1,1,1,1,2,1,1,1,1,,3.6
6,LSp4,,2.6,False,0.9,3,1,2,1,2,1,2,2,1,2,,3.5
7,1A,,0.8,False,-0.5,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
8,CCoSp3,,3.0,False,0.4,2,1,0,0,1,1,1,1,0,0,,3.4
,,,30.7,,,,,,,,,,,,,,34.9
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,7.25,7.5,7.0,7.5,7.5,8.5,7.25,7.5,7.0,8.0,,7.3
,Transition / Linking Footwork ,,,,0.8,7.0,7.25,6.25,7.75,7.0,7.0,6.75,6.5,7.0,7.75,,6.85
,Performance / Execution ,,,,0.8,7.25,7.75,6.5,7.0,7.5,8.0,7.25,7.0,6.5,7.75,,7.1
,Choreography / Composition ,,,,0.8,7.25,7.5,6.5,7.5,7.5,7.75,7.25,7.0,6.75,8.25,,7.15
,Interpretation ,,,,0.8,7.5,7.75,6.75,7.0,7.75,8.0,7.25,7.5,6.75,8.0,,7.35
,,,,,,,,,,,,,,,,,28.6
