10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Yan LIU,CHN,0,38.4,20.52,17.88,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,1Lz+COMBO,,0.6,False,-0.3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
2,3Lo,,5.0,False,0.2,0,-2,-1,1,0,1,1,-1,1,0,,5.2
3,2A,,3.5,False,0.2,1,0,0,0,0,1,0,0,0,0,,3.7
4,FCSp1,,1.7,False,-0.18,-1,-1,-1,0,-1,0,-1,0,0,-2,,1.52
5,SlSt1,,1.8,False,0.2,0,0,1,0,0,1,1,0,0,0,,2.0
6,CCoSp2,,2.5,False,0.0,0,0,0,0,0,0,1,0,-1,-1,,2.5
7,SpSq4,,3.4,False,0.4,1,0,0,0,0,1,0,0,1,1,,3.8
8,LSp1,,1.5,False,0.0,0,0,0,0,0,1,0,0,0,0,,1.5
,,,20.0,,,,,,,,,,,,,,20.52
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.25,4.25,4.75,5.0,4.25,6.25,5.5,4.5,5.0,5.0,,4.8
,Transition / Linking Footwork  ,,,,0.8,4.0,3.75,4.25,4.75,3.75,5.0,5.25,4.0,4.75,5.75,,4.4
,Performance / Execution  ,,,,0.8,4.0,4.25,4.0,5.5,4.0,6.0,5.0,3.5,4.75,4.75,,4.35
,Choreography / Composition  ,,,,0.8,4.25,4.0,4.25,5.75,4.0,5.75,5.25,4.0,4.5,5.5,,4.45
,Interpretation  ,,,,0.8,4.25,4.25,4.25,4.75,4.0,5.5,4.75,4.0,4.5,5.0,,4.35
,,,,,,,,,,,,,,,,,17.88
