Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Kaitlyn WEAVER / Andrew POJE,CAN,173.58,1,69.49,1,104.09,2015-11-22,gprus2015
2,Anna CAPPELLINI / Luca LANOTTE,ITA,171.61,2,67.82,2,103.79,2015-11-22,gprus2015
3,Victoria SINITSINA / Nikita KATSALAPOV,RUS,167.4,3,63.63,3,103.77,2015-11-22,gprus2015
4,Charlene GUIGNARD / Marco FABBRI,ITA,153.54,4,60.58,5,92.96,2015-11-22,gprus2015
5,Elena ILINYKH / Ruslan ZHIGANSHIN,RUS,153.01,6,54.46,4,98.55,2015-11-22,gprus2015
6,Rebeka KIM / Kirill MINOV,KOR,134.95,7,51.83,6,83.12,2015-11-22,gprus2015
7,Viktoria KAVALIOVA / Yurii BIELIAIEV,BLR,110.32,8,41.6,7,68.72,2015-11-22,gprus2015
WD,Ksenia MONKO / Kirill KHALIAVIN,RUS,59.03,5,59.03,WD,WD,2015-11-22,gprus2015
