12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Elizabeth PUTNAM / Sean WIRTZ,CAN,0,49.11,27.8,22.31,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2Tw3,,4.0,False,0.07,0,0,0,0,1,1,0,-1,0,0,0,0,,4.07
2,3Li3,,3.5,False,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,3.5
3,3S,,4.5,False,0.43,0,1,0,0,1,1,0,1,0,1,0,0,,4.93
4,FiDs1,,2.8,False,-0.1,0,0,0,0,1,-1,0,0,-1,0,0,0,,2.7
5,3STh,,4.5,False,0.3,0,0,1,0,1,1,1,0,0,1,0,1,,4.8
6,FCCoSp3,,3.0,False,0.0,0,0,1,0,0,0,0,0,0,0,-1,1,,3.0
7,SlSt1,,1.8,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.8
8,PCoSp3,,4.0,False,0.0,0,0,0,0,0,0,0,-1,0,0,0,0,,4.0
,,,28.1,,,,,,,,,,,,,,,,27.8
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,5.25,6.0,5.5,5.25,5.75,5.75,5.5,6.5,5.25,5.25,6.75,6.0,,5.61
,Transition / Linking Footwork ,,,,0.8,5.0,5.5,5.25,5.25,5.25,5.5,5.5,6.25,5.0,5.0,7.0,5.75,,5.39
,Performance / Execution ,,,,0.8,5.0,5.5,5.75,5.5,5.75,6.0,5.25,6.25,5.0,5.25,6.5,5.75,,5.57
,Choreography / Composition ,,,,0.8,5.0,6.25,5.5,5.25,5.5,6.0,5.5,6.5,5.25,5.75,6.5,6.0,,5.68
,Interpretation ,,,,0.8,5.0,5.75,5.5,5.75,5.5,6.0,5.5,6.25,5.0,5.5,6.75,6.0,,5.64
,,,,,,,,,,,,,,,,,,,22.31
Deduction,Falls,-1.0
