8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Xintong HUANG / Xun ZHENG,CHN,2,74.25,36.89,37.36,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,SlLi4,,4.0,False,0.58,2,1,1,1,1,1,2,1,,4.58
2,STw4,,6.0,False,0.17,1,1,0,1,0,0,0,0,,6.17
3,RoLi4,,4.0,False,0.67,1,1,2,1,1,2,2,1,,4.67
4,CoSp2,,3.0,False,0.5,1,1,1,1,1,1,1,1,,3.5
5,CiSt2,,5.0,False,0.17,1,0,0,0,1,0,0,0,,5.17
6,CuLi4+RoLi4,,8.0,False,1.0,1,1,1,1,1,1,1,1,,9.0
7,DiSt1,,3.5,False,0.0,0,0,-1,0,0,0,0,0,,3.5
8,ChLi1,,0.2,False,0.1,0,0,1,0,0,1,1,0,,0.3
,,,33.7,,,,,,,,,,,,36.89
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.75,5.75,6.5,5.5,6.25,6.25,6.5,6.0,,6.21
,Linking Footwork / Movement  ,,,,1.75,6.5,6.25,6.75,5.0,6.0,6.0,5.75,6.0,,6.08
,Performance  ,,,,1.0,7.0,5.75,6.5,5.75,6.75,6.5,6.5,6.5,,6.42
,Choreography  ,,,,1.0,7.25,5.75,6.75,5.75,6.75,6.25,6.0,6.5,,6.33
,Interpretation / Timing  ,,,,1.0,7.0,6.0,6.5,5.5,6.5,6.0,6.0,6.25,,6.21
,,,,,,,,,,,,,,,37.36
