8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Xiaoyang YU / Chen WANG,CHN,1,63.45,31.0,32.45,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,SlLi2,,2.5,False,0.5,1,2,1,1,1,1,0,1,,3.0
2,STw3,,5.0,False,-0.58,-2,-1,-1,-1,-1,-1,-1,-2,,4.42
3,CiSt2,,5.0,False,0.0,0,0,-1,0,0,0,0,0,,5.0
4,CoSp4,,5.0,False,0.0,0,0,0,0,0,1,-1,0,,5.0
5,SeLi2,,5.0,False,0.5,0,0,0,1,1,1,-1,1,,5.5
6,RoLi4,,4.0,False,0.33,1,1,1,0,1,1,0,0,,4.33
7,DiSt1,,3.5,False,0.0,0,0,0,0,0,0,0,-1,,3.5
8,ChLi1,,0.2,False,0.05,0,0,0,0,1,1,0,0,,0.25
,,,30.2,,,,,,,,,,,,31.0
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,5.75,5.0,5.0,5.5,5.5,5.5,5.5,5.5,,5.42
,Linking Footwork / Movement  ,,,,1.75,5.5,5.25,4.75,5.25,5.75,5.0,5.25,5.0,,5.21
,Performance  ,,,,1.0,6.5,5.0,5.25,5.75,5.5,5.5,5.5,5.25,,5.46
,Choreography  ,,,,1.0,6.75,6.0,5.25,6.0,6.0,5.0,5.75,5.25,,5.71
,Interpretation / Timing  ,,,,1.0,6.5,5.5,5.0,5.5,5.5,5.0,5.25,5.5,,5.38
,,,,,,,,,,,,,,,32.45
