12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
29,Laura MUNANA / Luke MUNANA,MEX,0,32.05,20.07,12.98,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,DiSt2,,5.4,False,-0.86,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-2,,4.54
2,RoLi3,,3.5,False,0.14,-1,0,0,1,1,1,0,0,0,0,0,0,,3.64
3,NtMiTw2,,2.5,False,-0.43,-1,-1,0,-1,-2,-1,0,-1,-1,-2,-1,-1,,2.07
4,NtMiSt1,,2.9,False,-0.29,-1,0,0,0,-1,-1,0,0,-2,-1,-1,-1,,2.61
5,Sp2,,3.5,False,-0.29,-1,-1,-1,0,0,0,-1,0,-1,-1,0,-1,,3.21
6,SlLi4,,4.0,False,0.0,0,0,0,0,0,0,0,0,-2,0,0,-1,,4.0
,,,21.8,,,,,,,,,,,,,,,,20.07
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.75,3.25,3.5,3.75,3.5,4.25,3.5,4.5,3.5,4.0,3.75,3.25,,3.57
,Linking Footwork / Movement  ,,,,0.8,3.5,3.0,3.25,3.25,3.25,4.0,3.25,4.0,3.5,3.75,3.25,3.0,,3.25
,Performance  ,,,,0.6,3.75,3.25,3.25,3.5,3.5,4.25,3.75,4.25,3.5,3.5,3.5,3.25,,3.5
,Choreography  ,,,,0.6,3.75,3.0,3.5,3.5,3.5,4.0,3.5,4.25,3.75,4.25,3.5,3.25,,3.5
,Interpretation / Timing  ,,,,1.0,3.5,3.25,3.25,3.5,3.0,4.25,3.5,4.0,3.75,3.75,3.25,3.0,,3.32
,,,,,,,,,,,,,,,,,,,12.98
Deduction,Extended lifts,-1.0
