10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Andrei LUTAI,RUS,0,113.97,54.47,59.5,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3A,,7.5,False,0.6,0,1,1,0,0,1,1,1,0,1,,8.1
2,3T+3T,,8.0,False,0.0,-1,0,0,0,0,0,0,0,0,0,,8.0
3,3A+2T,,8.8,False,-0.4,-1,0,0,0,0,-1,-1,0,0,0,,8.4
4,CUSp4,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.0
5,3Lz*+3T*,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
6,CiSt2,,2.3,False,0.2,0,1,0,1,0,0,1,1,0,1,,2.5
7,3Lo,,5.5,True,-0.4,-1,0,0,0,0,-1,0,0,-1,0,,5.1
8,2F,,1.87,True,0.1,0,0,1,0,0,0,0,0,1,0,,1.97
9,3S,,4.95,True,0.4,0,0,1,0,0,0,1,1,1,0,,5.35
10,FCSp2,,2.0,False,-0.18,-1,0,0,0,-1,0,-1,-1,-1,-1,,1.82
11,CSSp2,,2.0,False,-0.06,0,0,0,0,0,0,-1,0,0,-1,,1.94
12,2A,,3.85,True,-0.96,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,,2.89
13,SlSt1,,1.8,False,0.1,0,0,0,1,0,0,0,0,0,1,,1.9
14,CCoSp4,,3.5,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.5
,,,55.07,,,,,,,,,,,,,,54.47
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,6.0,5.75,6.5,6.75,5.75,7.25,6.5,6.25,6.75,6.5,,6.6
,Transition / Linking Footwork  ,,,,2.0,5.0,5.75,6.0,6.0,4.0,4.25,5.0,6.5,6.0,5.5,,5.5
,Performance / Execution  ,,,,2.0,5.5,5.25,6.25,6.25,5.5,5.5,5.75,6.5,6.25,6.0,,5.95
,Choreography / Composition  ,,,,2.0,5.0,5.75,6.25,6.5,5.5,5.5,6.0,6.5,6.5,5.75,,6.0
,Interpretation  ,,,,2.0,4.75,5.25,6.0,6.5,5.25,5.0,5.5,6.25,6.25,5.75,,5.7
,,,,,,,,,,,,,,,,,59.5
