8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Kristina GORSHKOVA / Vitali BUTIKOV,RUS,0,49.82,27.0,22.82,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,RoLi4,,4.0,False,0.8,2,2,2,1,1,2,1,2,,4.8
2,MiStNt3,,6.2,False,0.8,1,0,2,0,1,0,1,1,,7.0
3,STw4,,4.7,False,0.0,-1,0,0,0,0,0,0,0,,4.7
4,Sp2,,3.5,False,0.0,0,0,0,1,0,-1,0,0,,3.5
5,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
6,CiSt2,,6.4,False,0.6,1,-1,1,0,0,0,1,1,,7.0
,,,24.8,,,,,,,,,,,,27.0
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,6.0,6.25,5.75,6.5,6.0,5.0,6.5,,6.1
,Linking Footwork / Movement  ,,,,0.8,6.25,5.5,5.75,5.5,6.25,5.5,4.75,6.0,,5.8
,Performance  ,,,,0.6,6.0,5.5,6.5,5.75,6.25,5.75,5.5,6.25,,6.0
,Choreography  ,,,,0.6,6.25,5.25,7.0,5.5,6.25,5.5,5.75,6.25,,6.0
,Interpretation / Timing  ,,,,1.0,6.25,5.75,6.75,5.75,6.5,5.5,5.75,6.25,,6.1
,,,,,,,,,,,,,,,22.82
