9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Brendan KERRY,AUS,2,70.67,35.67,36.0,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4T,,10.3,False,-4.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,6.3
2,3Lz+2T,,7.3,False,0.4,0,0,1,1,0,0,1,1,1,,7.7
3,CCSp3,,2.8,False,0.29,0,0,1,0,1,1,2,1,0,,3.09
4,3A,,9.35,True,-2.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7.35
5,FSSp4,,3.0,False,0.36,2,0,-1,0,0,1,2,1,1,,3.36
6,StSq3,,3.3,False,0.57,1,1,2,2,1,1,1,1,1,,3.87
7,CCoSp4,,3.5,False,0.5,1,1,1,1,1,1,2,1,1,,4.0
,,,39.55,,,,,,,,,,,,,35.67
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,7.25,7.0,7.75,7.25,7.5,7.5,7.5,6.75,6.75,,7.25
,Transitions  ,,,,1.0,6.5,7.0,7.5,7.0,7.0,7.25,7.0,7.0,6.0,,6.96
,Performance  ,,,,1.0,7.0,7.0,7.75,6.5,7.25,7.75,7.25,6.75,6.75,,7.11
,Composition  ,,,,1.0,7.25,7.5,8.25,7.25,7.5,7.5,7.5,6.5,7.25,,7.39
,Interpretation of the Music  ,,,,1.0,7.5,7.25,8.25,7.0,7.0,7.5,7.25,7.25,7.25,,7.29
,,,,,,,,,,,,,,,,36.0
Deduction,Deductions Falls,-1.0
