9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
35,Brooklee HAN,AUS,24,35.54,16.94,20.6,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lze<,e,3.6,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
2,2A<,<,2.3,False,-1.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.8
3,FCSp4,,3.2,False,0.36,0,1,1,0,1,1,1,0,1,,3.56
4,3Lo<+COMBO,<,3.6,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
5,CCoSp3p3,,3.0,False,0.43,0,1,1,1,1,1,1,0,1,,3.43
6,StSq2,,2.6,False,0.14,0,0,-1,0,1,0,1,0,1,,2.74
7,LSp4,,2.7,False,0.71,1,1,2,2,1,1,2,1,3,,3.41
,,,21.0,,,,,,,,,,,,,16.94
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.25,5.25,4.75,5.5,5.25,5.25,6.0,5.0,5.5,,5.29
,Transition / Linking Footwork  ,,,,0.8,5.25,4.75,4.25,5.25,5.0,5.0,5.5,5.0,5.25,,5.07
,Performance / Execution  ,,,,0.8,5.0,4.5,4.75,5.5,4.75,5.25,5.25,5.25,5.25,,5.07
,Choreography / Composition  ,,,,0.8,5.0,5.0,4.25,5.5,5.0,5.5,5.75,5.0,5.25,,5.18
,Interpretation  ,,,,0.8,5.0,5.0,4.75,5.5,4.75,5.25,5.5,5.25,5.25,,5.14
,,,,,,,,,,,,,,,,20.6
Deduction,Falls,-2.0
