10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Artem BORODULIN,RUS,0,58.84,29.44,29.4,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3A<,<,3.5,False,-2.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
2,3Lz+3T,,10.0,False,-1.0,-1,-1,-1,0,-1,-1,-1,-1,-1,-3,,9.0
3,3F,,5.5,False,0.0,1,0,0,1,0,-2,-1,1,0,0,,5.5
4,FSSp3,,2.6,False,0.2,0,0,0,0,0,1,1,1,0,0,,2.8
5,CiSt2,,2.3,False,0.5,1,1,1,2,1,1,1,1,1,1,,2.8
6,CSSp3,,2.6,False,-0.06,-1,0,0,0,-1,-1,0,1,0,0,,2.54
7,SlSt2,,2.3,False,0.4,1,1,1,2,1,0,1,0,2,1,,2.7
8,CCoSp3,,3.0,False,0.1,0,0,0,0,0,1,0,1,0,0,,3.1
,,,31.8,,,,,,,,,,,,,,29.44
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.75,6.0,6.25,6.75,6.25,6.25,5.5,6.25,6.0,5.5,,6.05
,Transition / Linking Footwork  ,,,,1.0,5.0,5.75,6.5,6.5,5.25,5.75,5.25,5.75,5.25,5.0,,5.55
,Performance / Execution  ,,,,1.0,6.0,5.75,6.25,7.0,5.5,5.5,5.5,6.25,5.75,4.75,,5.85
,Choreography / Composition  ,,,,1.0,5.75,6.25,6.5,7.0,5.5,5.75,5.75,6.0,5.75,6.0,,5.9
,Interpretation  ,,,,1.0,5.75,6.25,6.75,6.75,6.0,6.0,5.75,6.5,5.75,6.25,,6.05
,,,,,,,,,,,,,,,,,29.4
