10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Alexander USPENSKI,RUS,0,62.6,35.3,28.3,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3F+3T,,9.5,False,0.8,1,0,1,0,0,1,1,1,0,1,,10.3
2,3A,,8.2,False,-4.2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,4.0
3,3Lz,,6.0,False,0.0,0,0,0,1,0,-1,1,0,0,0,,6.0
4,CCoSp4,,3.5,False,0.0,0,0,1,1,0,0,0,0,0,0,,3.5
5,CSSp4,,3.0,False,0.0,0,0,0,0,1,-1,0,1,0,1,,3.0
6,CiSt2,,2.3,False,0.2,1,0,1,0,1,0,1,0,0,1,,2.5
7,SlSt2,,2.3,False,0.4,0,1,1,1,1,0,1,1,1,1,,2.7
8,FSSp4,,3.0,False,0.3,1,0,1,0,1,1,0,1,0,0,,3.3
,,,37.8,,,,,,,,,,,,,,35.3
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.75,6.0,6.25,6.25,6.25,6.0,6.0,5.5,5.75,5.75,,5.9
,Transition / Linking Footwork  ,,,,1.0,5.25,5.5,6.0,6.0,5.25,4.5,5.75,4.75,4.25,5.25,,5.15
,Performance / Execution  ,,,,1.0,5.75,6.0,6.5,6.25,6.25,5.25,5.75,5.25,5.5,5.5,,5.65
,Choreography / Composition  ,,,,1.0,5.75,6.0,6.5,6.5,5.75,5.75,6.0,5.5,4.75,6.0,,5.8
,Interpretation  ,,,,1.0,6.0,6.0,6.5,6.5,5.75,5.5,6.25,5.0,5.25,6.75,,5.8
,,,,,,,,,,,,,,,,,28.3
Deduction,Falls,-1.0
