9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Victoria SINITSINA / Nikita KATSALAPOV,RUS,20,104.32,51.54,53.78,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,STw4,,6.6,False,0.94,2,2,2,1,1,1,0,2,2,,7.54
2,CuLi4,,4.5,False,1.2,3,2,2,2,2,2,2,2,2,,5.7
3,CoSp4,,5.6,False,1.2,2,3,2,2,2,2,2,2,2,,6.8
4,CiSt3,,7.1,False,2.04,2,2,2,2,2,1,2,1,2,,9.14
5,RoLi4,,4.5,False,1.71,3,3,2,3,3,3,3,3,2,,6.21
6,SlLi4,,4.5,False,1.11,3,2,3,2,2,1,1,1,2,,5.61
7,DiSt3,,7.1,False,1.73,2,2,2,2,2,1,1,1,1,,8.83
8,ChLi1,,0.6,False,1.11,3,2,2,2,2,1,2,1,2,,1.71
,,,40.5,,,,,,,,,,,,,51.54
,Program Components,,,,Factor
,Skating Skills  ,,,,1.2,9.25,9.25,8.5,9.0,9.0,8.75,8.5,9.0,8.75,,8.89
,Linking Footwork / Movement  ,,,,1.2,9.5,9.25,8.0,8.75,9.0,8.5,8.25,8.5,8.75,,8.71
,Performance  ,,,,1.2,9.5,9.25,8.5,9.25,9.25,8.75,9.25,9.0,9.0,,9.11
,Choreography  ,,,,1.2,9.5,9.25,8.25,9.25,9.25,8.5,9.25,8.75,9.0,,9.04
,Interpretation / Timing  ,,,,1.2,9.25,9.5,9.0,9.25,9.0,8.5,9.0,9.0,9.0,,9.07
,,,,,,,,,,,,,,,,53.78
Deduction,Extended lifts,-1.0
