9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Anna CAPPELLINI / Luca LANOTTE,ITA,16,105.7,51.28,55.42,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,STw4,,6.6,False,1.54,2,3,3,3,2,2,3,2,3,,8.14
2,SlLi3,,4.0,False,1.2,2,2,2,2,2,3,2,2,2,,5.2
3,CiSt3,,7.1,False,2.2,2,2,2,2,2,2,2,2,2,,9.3
4,CuLi4,,4.5,False,1.03,2,1,2,1,2,2,2,1,2,,5.53
5,CoSp4,,5.6,False,1.2,2,2,2,2,2,1,2,2,2,,6.8
6,DiSt3,,7.1,False,1.89,1,2,2,1,2,1,2,2,2,,8.99
7,RoLi4,,4.5,False,1.11,2,2,2,1,2,2,2,1,2,,5.61
8,ChTw1,,0.6,False,1.11,2,1,1,3,2,2,3,1,2,,1.71
,,,40.0,,,,,,,,,,,,,51.28
,Program Components,,,,Factor
,Skating Skills  ,,,,1.2,8.5,9.0,9.25,9.25,8.75,9.0,9.25,9.0,9.0,,9.04
,Linking Footwork / Movement  ,,,,1.2,8.25,9.0,9.0,9.5,8.75,9.25,9.25,9.0,9.0,,9.04
,Performance  ,,,,1.2,9.0,8.75,9.25,9.25,9.0,9.75,9.5,9.25,9.25,,9.21
,Choreography  ,,,,1.2,9.0,9.25,9.5,9.5,9.25,9.5,9.5,9.5,9.5,,9.43
,Interpretation / Timing  ,,,,1.2,9.25,9.5,9.5,9.5,9.5,9.5,9.5,9.25,9.5,,9.46
,,,,,,,,,,,,,,,,55.42
Deduction,Extended lifts,-1.0
