9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
20,Lejeanne MARAIS,RSA,5,32.62,17.19,16.43,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,StSq3,,3.3,False,0.07,0,1,0,0,1,0,0,0,0,,3.37
2,2Lz+2T,e,3.4,False,-0.9,-2,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
3,3Lo<<,<<,1.98,True,-0.9,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.08
4,CCoSp3,,3.0,False,-0.43,-2,-1,-1,-1,-1,-2,-2,-1,-2,,2.57
5,2A,,3.63,True,-0.36,0,-1,-1,-1,-1,0,-2,0,-1,,3.27
6,FSSp1,,2.0,False,0.0,-1,0,0,0,0,0,0,0,0,,2.0
7,LSp3,,2.4,False,0.0,0,0,-1,0,0,0,1,0,0,,2.4
,,,19.71,,,,,,,,,,,,,17.19
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.75,4.5,3.5,4.5,4.5,4.5,4.0,3.0,4.75,,4.18
,Transition / Linking Footwork  ,,,,0.8,4.0,4.0,3.5,3.75,4.25,4.25,4.0,3.5,4.25,,3.96
,Performance / Execution  ,,,,0.8,4.0,4.25,3.25,4.5,4.0,4.0,4.25,3.25,4.5,,4.04
,Choreography / Composition  ,,,,0.8,4.25,4.0,3.75,4.5,4.25,4.25,4.5,4.0,4.75,,4.25
,Interpretation  ,,,,0.8,3.75,4.25,3.75,4.25,4.25,4.25,4.25,3.75,4.5,,4.11
,,,,,,,,,,,,,,,,16.43
Deduction,Falls,-1.0
