9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Mirai NAGASU,USA,11,56.15,27.91,30.24,2.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A<,<,5.9,False,-0.86,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,,5.04
2,3F+3T<<,<<,6.6,False,-2.1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,4.5
3,FCSp4,,3.2,False,0.79,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,3.99
4,3Lz<,<,4.62,True,-2.1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,2.52
5,CCoSp4,,3.5,False,0.86,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,4.36
6,StSq3,,3.3,False,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,3.8
7,LSp4,,2.7,False,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.7
,,,29.82,,,,,,,,,,,,,27.91
,Program Components,,,,Factor
,Skating Skills,,,,0.8,8.0,8.25,7.75,8.25,7.75,7.5,7.5,8.25,7.25,,7.86
,Transitions,,,,0.8,7.0,7.75,7.0,7.5,7.5,7.25,7.5,7.25,7.0,,7.29
,Performance,,,,0.8,7.5,8.0,7.5,7.75,7.5,7.25,7.5,7.75,6.5,,7.54
,Composition,,,,0.8,7.5,8.25,7.5,8.25,7.25,7.5,7.5,7.75,7.25,,7.61
,Interpretation of the Music,,,,0.8,7.25,8.0,7.5,7.5,7.5,7.5,7.5,7.75,7.0,,7.5
,,,,,,,,,,,,,,,,30.24
Deduction,Deductions Falls,-2.0
