12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Federica FAIELLA / Massimo SCALI,ITA,0,83.32,42.98,42.34,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,RoLi4,,4.0,False,0.57,1,2,2,1,2,1,1,1,1,1,1,1,,4.57
2,MiSt3,,6.2,False,0.86,1,2,2,0,0,1,2,0,1,1,2,1,,7.06
3,CoSp3,,4.0,False,0.29,0,2,1,0,1,0,1,0,0,1,2,0,,4.29
4,SlLi2,,3.0,False,-1.3,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,,1.7
5,STw4,,4.7,False,0.29,1,1,1,0,0,0,1,-1,1,1,1,0,,4.99
6,SlLi3+CuLi4,,6.0,False,0.36,0,2,2,0,0,1,2,1,1,0,2,1,,6.36
7,SeLi4,,6.4,False,0.64,1,2,2,1,2,1,1,1,1,1,2,0,,7.04
8,CiSt2,,6.4,False,0.57,1,1,1,0,0,1,1,0,0,1,1,0,,6.97
,,,40.7,,,,,,,,,,,,,,,,42.98
,Program Components,,,,Factor
,Skating Skills ,,,,1.25,7.0,6.75,7.25,7.0,7.0,7.5,7.25,7.0,7.0,6.75,7.75,7.0,,7.04
,Linking Footwork / Movement ,,,,1.75,6.75,6.5,6.75,7.0,7.25,7.25,7.0,6.75,7.0,6.75,7.75,6.75,,6.96
,Performance ,,,,1.0,7.0,6.5,6.5,6.75,7.5,7.25,6.75,7.25,7.0,6.25,7.5,7.0,,7.04
,Choreography ,,,,1.0,7.25,6.75,7.0,7.0,7.25,7.25,7.25,7.0,7.5,6.75,7.75,7.0,,7.14
,Interpretation / Timing ,,,,1.0,7.25,6.5,7.25,7.0,7.5,7.25,7.25,7.0,7.5,6.75,7.75,7.25,,7.18
,,,,,,,,,,,,,,,,,,,42.34
Deduction,Falls,-2.0
