10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Rena INOUE / John BALDWIN,USA,0,96.51,49.99,47.52,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3T<,<,1.3,False,-0.84,-3,-3,-3,-3,-3,-2,-3,-3,-2,-2,,0.46
2,2LzTw2,,3.5,False,0.3,1,1,0,0,1,0,1,1,0,1,,3.8
3,2A+2T,,4.8,False,0.0,0,1,0,0,1,0,0,0,0,0,,4.8
4,FCCoSp2,,2.5,False,0.5,1,2,1,1,1,1,1,1,1,1,,3.0
5,3LoTh,,5.0,False,-1.26,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,,3.74
6,BoDs2,,3.5,False,0.28,0,0,-1,0,1,0,1,1,-1,1,,3.78
7,3ATh,,8.25,True,-3.0,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,,5.25
8,5SLi4,,6.6,True,0.0,1,-1,1,0,0,0,1,0,-1,-1,,6.6
9,3Li4,,4.4,True,-0.1,0,0,0,-1,0,0,-1,-1,0,0,,4.3
10,PCoSp4,,4.5,False,0.0,1,1,0,0,0,0,0,0,0,0,,4.5
11,SlSt3,,3.3,False,0.0,0,0,0,0,0,0,0,0,1,0,,3.3
12,5ALi3,,6.6,True,-0.14,0,0,1,0,0,0,-1,-1,0,-1,,6.46
,,,54.25,,,,,,,,,,,,,,49.99
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.5,6.0,6.0,6.0,6.25,6.0,5.75,5.75,5.75,6.25,,6.05
,Transition / Linking Footwork  ,,,,1.6,5.75,5.0,5.75,5.75,5.75,5.5,5.75,5.5,4.25,6.0,,5.7
,Performance / Execution  ,,,,1.6,6.0,5.75,6.0,6.0,6.25,5.5,6.5,5.75,6.0,5.75,,6.0
,Choreography / Composition  ,,,,1.6,6.25,6.0,6.25,6.0,6.0,5.75,6.25,5.75,5.0,6.25,,6.05
,Interpretation  ,,,,1.6,6.25,5.25,6.0,6.0,5.75,5.75,6.0,6.0,4.5,6.0,,5.9
,,,,,,,,,,,,,,,,,47.52
Deduction,Falls,-1.0
