12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Yannick PONSERO,FRA,0,123.87,60.95,63.92,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3A,,7.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,4.5
2,2Lz,,1.9,False,-0.47,-2,-2,-2,-1,-1,-2,-1,-1,-2,-2,-2,-1,,1.43
3,3S,,4.5,False,0.86,1,1,0,1,0,1,1,0,1,1,1,0,,5.36
4,CSSp4,,3.0,False,0.43,1,1,1,1,1,1,1,0,1,1,1,0,,3.43
5,2A,,3.3,False,0.57,0,1,0,0,1,1,0,0,1,1,1,0,,3.87
6,CiSt3,,3.1,False,0.29,1,0,0,1,0,1,0,0,1,1,1,0,,3.39
7,3A+2T,,9.68,True,0.43,0,1,0,1,0,1,0,0,1,0,0,0,,10.11
8,CCoSp4,,3.5,False,0.36,1,1,0,1,1,1,1,0,0,0,2,1,,3.86
9,2F+3S+SEQ,,5.46,True,-1.0,-1,-1,-1,-1,-1,0,-1,-2,-1,-1,-1,-1,,4.46
10,FSSp4,,3.0,False,0.36,1,0,0,0,1,1,1,0,1,2,1,1,,3.36
11,3T+2T+2T,,7.26,True,0.29,0,0,0,1,0,1,0,0,0,0,1,0,,7.55
12,SlSt3,,3.1,False,0.36,1,0,0,1,1,1,0,0,1,1,1,1,,3.46
13,2A,,3.63,True,0.14,0,0,0,0,0,0,0,-3,1,1,0,0,,3.77
14,SSp4,,2.4,False,0.0,0,0,-1,0,1,1,0,0,0,0,0,0,,2.4
,,,61.33,,,,,,,,,,,,,,,,60.95
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.75,7.25,6.25,6.75,,6.57
,Transition / Linking Footwork  ,,,,2.0,6.0,6.0,6.25,6.25,6.25,6.0,6.0,6.0,6.25,6.5,5.25,6.5,,6.14
,Performance / Execution  ,,,,2.0,6.0,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.5,6.75,5.5,6.75,,6.36
,Choreography / Composition  ,,,,2.0,6.5,6.5,6.5,6.5,6.5,6.25,6.25,6.25,6.75,6.75,5.75,6.5,,6.43
,Interpretation  ,,,,2.0,6.5,6.25,6.25,6.5,6.5,6.25,6.5,6.25,6.75,6.75,5.5,6.75,,6.46
,,,,,,,,,,,,,,,,,,,63.92
Deduction,Falls,-1.0
