12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
16,Emanuel SANDHU,CAN,0,119.17,56.23,64.94,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,4T,,9.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,6.0
2,3A,,7.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,,4.5
3,3Lz+3T,,10.0,False,-0.29,0,-1,-1,0,0,0,0,-1,0,0,0,-1,,9.71
4,1A,,0.8,False,0.14,0,0,0,1,0,1,0,0,1,0,0,0,,0.94
5,CoSp3,,2.5,False,0.21,0,0,-1,1,0,1,1,1,0,0,0,0,,2.71
6,3A+2T+SEQ,,7.74,True,-2.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,5.74
7,CiSt2,,2.3,False,0.36,1,0,0,1,1,1,1,0,0,1,1,1,,2.66
8,CUSp4,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0
9,3F+2T,,7.48,True,-0.57,-1,0,-2,0,0,-1,0,-1,-1,-1,0,-1,,6.91
10,2Lo,,1.65,True,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,1.65
11,3S,,4.95,True,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,4.95
12,SlSt1,,1.8,False,0.07,1,0,0,0,0,1,0,0,0,0,0,1,,1.87
13,FSSp3,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,2.3
14,CCoSp3,,3.0,False,0.29,0,0,0,1,0,1,1,0,0,0,1,1,,3.29
,,,64.02,,,,,,,,,,,,,,,,56.23
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,7.0,6.75,6.75,6.75,7.0,6.5,7.0,6.5,6.5,6.75,6.75,7.25,,6.71
,Transition / Linking Footwork  ,,,,2.0,6.75,6.5,6.5,6.25,6.75,6.0,6.5,6.0,6.25,6.5,6.0,7.0,,6.29
,Performance / Execution  ,,,,2.0,6.75,6.25,6.5,6.5,6.75,6.0,6.75,6.25,6.5,6.5,6.25,7.0,,6.43
,Choreography / Composition  ,,,,2.0,7.25,6.5,7.0,6.5,7.25,6.25,6.75,6.5,6.5,6.75,6.0,7.0,,6.54
,Interpretation  ,,,,2.0,7.5,6.25,7.0,6.5,7.5,6.25,6.75,6.5,6.5,6.75,6.25,7.25,,6.5
,,,,,,,,,,,,,,,,,,,64.94
Deduction,Falls,-2.0
