ISU European Figure Skating Championships 2012,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Evgeni PLUSHENKO RUS  20,176.52  87.68,,88.84,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  1.29 1 2 2,3 0 1 1,,1 1,11.59,
2 3A  8.50  1.71 1 1 2,2 2 2 0,,2 2,10.21,
3 3Lo  5.10  1.20 2 2 2,3 1 2 1,,2 1,6.30,
4 3A+3T  12.60  2.29 2 2 3,3 2 3 1,,2 2,14.89,
"",Info,,,,Info
5 FSSp4  3.00  0.64 1 1 2,2 1 2 0,,1 1,3.64,
6 3Lz+2T+2Lo  9.10  0.40 0 0 1,1 1 1 0,,0 1,9.50,
7 3Lz  6.60 x  0.20 -1 1 0,2 -1 0 0,,1 1,6.80,
8 CiSt3  3.30  1.14 3 2 2,2 2 2 2,,3 3,4.44,
9 3S+2A+SEQ  6.60 x -0.30 -1 0 -1,1 0 0 -1,,-1 0,6.30,
10 CSp4  2.60  0.21 0 1 1,1 0 0 0,,0 1,2.81,
11 ChSt1  2.00  1.50 2 2 3,2 2 3 2,,2 2,3.50,
12 2A  3.63 x  0.57 1 1 1,2 1 1 0,,1 2,4.20,
13 CCoSp3  3.00  0.50 0 1 2,2 1 1 0,,1 1,3.50,
76.33,,,,87.68,
Program Components Factor,,,,,
Skating Skills  2.00 8.50 9.00 9.00,9.25 9.00 9.00 8.00,,8.50 9.25,8.89,
Transition / Linking Footwork  2.00 7.75 8.50 8.50,8.75 8.00 8.25 7.75,,8.25 8.50,8.25,
Performance / Execution  2.00 9.00 9.25 9.25,9.50 9.00 9.50 8.50,,9.00 9.50,9.21,
Choreography / Composition  2.00 9.25 8.75 8.75,9.00 8.75 8.75 8.00,,8.75 9.00,8.82,
Interpretation  2.00 9.50 9.25 9.25,9.25 9.00 9.50 8.25,,9.25 9.25,9.25,
Judges Total Program Component Score (factored),,,,88.84,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Artur GACHINSKI RUS  22,161.47  82.61,,78.86,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+2T+2Lo  13.40  0.00 2 1 0,-1 -1 -1 0,,1 0,13.40,
2 4T  10.30  1.86 3 2 1,2 2 2 2,,2 1,12.16,
3 3A  8.50  0.29 1 1 0,1 0 -1 0,,-1 1,8.79,
4 3A+2T  9.80  1.29 2 1 1,1 1 2 1,,2 1,11.09,
5 FCSp3  2.80  0.50 1 1 0,1 1 1 1,,2 1,3.30,
6 CiSt3  3.30  0.93 2 2 2,1 2 2 2,,2 1,4.23,
7 3Lz  6.60 x  0.60 2 0 0,1 0 0 2,,2 1,7.20,
8 3S  4.62 x -0.10 1 0 -1,0 0 -1 0,,0 0,4.52,
9 3Lo  5.61 x -1.50 -2 -2 -2,-2 -3 -2 -2,,-2 -3,4.11,
10 2A+2A+SEQ  5.81 x  0.14 1 1 0,1 0 0 0,,0 0,5.95,
11 CSSp3  2.60  0.50 1 1 0,1 1 1 1,,1 1,3.10,
12 ChSt1  2.00  0.70 1 1 1,1 1 1 0,,1 1,2.70,
13 CCoSp1  2.00  0.06 -1 0 0,-1 0 -1 1,,1 1,2.06,
77.34,,,,82.61,
Program Components Factor,,,,,
