9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
36,Diana NIKITINA,LAT,17,36.71,16.6,21.11,1.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2Lz+COMBO,,2.1,False,-0.9,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,1.2
2,3F<,!,3.7,False,-2.1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,1.6
3,FSSp3,,2.6,False,-0.09,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,2.51
4,StSq3,,3.3,False,0.43,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,3.73
5,2A,,3.63,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.63
6,CCoSp1V,,1.7,False,-0.17,0.0,-1.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,0.0,,1.53
7,LSp3,,2.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.4
,,,19.43,,,,,,,,,,,,,16.6
,Program Components,,,,Factor
,Skating Skills,,,,0.8,5.5,5.0,5.0,5.0,5.5,6.0,6.25,5.75,5.75,,5.5
,Transitions,,,,0.8,5.25,4.5,4.75,4.75,5.0,5.5,6.0,5.5,5.0,,5.11
,Performance,,,,0.8,5.25,4.5,5.0,5.25,4.75,5.5,5.75,5.25,5.0,,5.14
,Composition,,,,0.8,5.5,5.0,4.75,4.75,5.75,5.75,6.25,5.75,5.25,,5.39
,Interpretation of the Music,,,,0.8,5.5,4.75,4.75,5.0,5.25,5.5,6.25,5.5,5.25,,5.25
,,,,,,,,,,,,,,,,21.11
Deduction,Deductions Falls,-1.0
