9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Alexander MAJOROV,SWE,5,62.12,32.45,30.67,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.5,False,-2.0,-2,-2,-2,-2,-2,-1,-2,-2,-2,,6.5
2,3Lz+3T,,10.1,False,0.8,1,1,2,1,2,1,1,0,1,,10.9
3,3F,e,5.3,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.2
4,CCoSp1,,2.0,False,0.21,1,0,0,0,1,1,1,0,0,,2.21
5,SlSt3,,3.3,False,0.29,1,1,0,2,0,1,0,0,1,,3.59
6,FCSp3,,2.8,False,-0.04,0,0,0,-1,-1,0,0,0,0,,2.76
7,CSSp4,,3.0,False,0.29,1,1,0,0,0,1,1,0,1,,3.29
,,,35.0,,,,,,,,,,,,,32.45
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.0,6.25,6.25,6.5,6.0,6.25,5.75,6.5,5.75,,6.14
,Transition / Linking Footwork  ,,,,1.0,6.0,5.75,6.0,5.75,5.5,6.0,5.0,6.0,5.75,,5.82
,Performance / Execution  ,,,,1.0,6.25,6.25,6.5,6.25,6.0,6.0,5.5,6.5,6.0,,6.18
,Choreography / Composition  ,,,,1.0,6.0,6.25,6.75,6.5,6.0,6.5,5.0,6.25,6.0,,6.21
,Interpretation  ,,,,1.0,6.5,6.5,6.5,6.75,5.75,6.5,6.0,6.5,5.75,,6.32
,,,,,,,,,,,,,,,,30.67
Deduction,Falls,-1.0
