12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Brian JOUBERT,FRA,0,151.94,74.72,77.22,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,4T+2T,,10.3,False,0.71,0,1,0,0,1,0,1,0,1,2,1,1,,11.01
2,3S,,4.5,False,0.86,1,2,0,0,0,1,2,1,2,1,1,1,,5.36
3,3A,,7.5,False,0.57,1,1,0,0,0,1,1,0,1,0,1,1,,8.07
4,CiSt2,,2.3,False,0.86,2,2,2,1,1,2,2,1,2,2,1,2,,3.16
5,CSSp4,,3.0,False,0.5,2,0,1,1,1,2,1,1,1,1,1,1,,3.5
6,3T,,4.4,True,0.14,1,0,0,0,0,1,1,0,1,0,0,0,,4.54
7,3Lo+2T+2T,,8.36,True,0.43,1,1,0,0,1,1,1,0,0,0,0,1,,8.79
8,3F,,6.05,True,0.86,2,1,1,0,1,1,1,0,1,0,1,1,,6.91
9,3Lz,,6.6,True,1.14,2,1,1,1,1,1,2,1,2,2,1,1,,7.74
10,FSSp2,,2.0,False,0.29,1,1,0,0,0,1,0,0,0,1,1,1,,2.29
11,SSp3,,1.8,False,0.36,1,1,0,0,0,1,0,1,1,1,1,1,,2.16
12,SlSt2,,2.3,False,0.57,1,1,2,1,1,2,1,0,1,1,1,1,,2.87
13,3S+1T,,5.39,True,-0.71,-1,0,-1,-2,0,-2,0,-1,0,-2,0,0,,4.68
14,CCoSp4,,3.5,False,0.14,0,0,0,0,1,0,1,0,0,0,1,1,,3.64
,,,68.0,,,,,,,,,,,,,,,,74.72
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,8.25,8.0,7.75,7.25,7.75,8.0,8.0,7.25,7.5,7.5,7.75,8.0,,7.75
,Transition / Linking Footwork  ,,,,2.0,8.0,7.25,7.25,6.25,7.75,7.75,7.75,7.0,7.5,7.75,7.25,7.75,,7.5
,Performance / Execution  ,,,,2.0,8.5,8.0,8.0,6.75,7.5,8.0,8.0,7.25,8.0,8.25,7.5,8.25,,7.89
,Choreography / Composition  ,,,,2.0,8.0,7.75,7.75,6.75,7.5,7.75,8.0,7.25,7.75,7.75,7.5,8.0,,7.68
,Interpretation  ,,,,2.0,8.25,7.75,7.75,6.5,7.75,7.75,8.25,7.25,7.75,8.0,7.75,8.25,,7.79
,,,,,,,,,,,,,,,,,,,77.22
