12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
17,Ji Eun CHOI,KOR,0,34.09,18.23,16.86,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2S+COMBO,,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
2,3T,,4.0,False,-0.57,0,-1,-1,0,0,-1,0,-1,0,-1,-1,-1,,3.43
3,LSp4,,2.4,False,0.5,1,1,2,1,1,2,1,1,1,1,1,1,,2.9
4,SpSt3,,3.1,False,0.5,1,1,2,1,1,2,0,1,1,1,1,1,,3.6
5,1A,,0.8,False,-0.47,-2,-3,-3,-3,-2,-2,-3,-2,-2,-3,-3,-3,,0.33
6,CiSt1,,1.8,False,0.0,0,0,0,1,0,0,0,0,0,0,-1,0,,1.8
7,FSSp3,,2.3,False,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,,2.3
8,CCoSp4,,3.5,False,0.07,1,-1,0,0,0,1,0,0,1,0,0,0,,3.57
,,,19.2,,,,,,,,,,,,,,,,18.23
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,4.25,4.5,4.5,4.25,4.5,4.5,4.5,4.25,5.0,4.75,3.75,3.75,,4.32
,Transition / Linking Footwork ,,,,0.8,4.0,4.0,4.25,4.0,4.25,4.5,4.5,3.75,4.25,4.25,3.5,3.75,,4.0
,Performance / Execution ,,,,0.8,4.25,4.5,4.5,4.5,4.25,4.5,4.25,4.0,4.75,4.5,4.0,3.5,,4.29
,Choreography / Composition ,,,,0.8,4.25,4.5,4.25,4.5,4.5,4.75,4.5,4.25,4.25,4.25,3.75,3.75,,4.25
,Interpretation ,,,,0.8,4.25,4.5,4.25,4.5,4.25,4.5,4.25,3.75,4.5,4.5,3.5,3.75,,4.21
,,,,,,,,,,,,,,,,,,,16.86
Deduction,Falls,-1.0
