Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Maia SHIBUTANI / Alex SHIBUTANI,USA,174.43,1,68.08,1,106.35,2015-11-29,gpjpn2015
2,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,169.33,3,66.19,2,103.14,2015-11-29,gpjpn2015
3,Madison HUBBELL / Zachary DONOHUE,USA,167.49,2,66.57,3,100.92,2015-11-29,gpjpn2015
4,Alexandra STEPANOVA / Ivan BUKIN,RUS,160.64,4,61.96,4,98.68,2015-11-29,gpjpn2015
5,Penny COOMES / Nicholas BUCKLAND,GBR,155.88,5,61.0,5,94.88,2015-11-29,gpjpn2015
6,Anastasia CANNUSCIO / Colin MCMANUS,USA,138.41,6,55.21,6,83.2,2015-11-29,gpjpn2015
7,Kana MURAMOTO / Chris REED,JPN,134.97,7,53.44,7,81.53,2015-11-29,gpjpn2015
8,Emi HIRAI / Marien DE LA ASUNCION,JPN,115.59,8,43.61,8,71.98,2015-11-29,gpjpn2015
