Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Nathalie PECHALAT / Fabian BOURZAT,FRA,168.9,1,68.48,1,100.42,2012-11-18,gpfra2012
2,Anna CAPPELLINI / Luca LANOTTE,ITA,153.26,2,66.18,4,87.08,2012-11-18,gpfra2012
3,Ekaterina RIAZANOVA / Ilia TKACHENKO,RUS,146.03,3,58.23,3,87.8,2012-11-18,gpfra2012
4,Madison HUBBELL / Zachary DONOHUE,USA,145.23,4,56.54,2,88.69,2012-11-18,gpfra2012
5,Julia ZLOBINA / Alexei SITNIKOV,AZE,140.3,5,54.76,5,85.54,2012-11-18,gpfra2012
6,Piper GILLES / Paul POIRIER,CAN,135.86,6,51.99,6,83.87,2012-11-18,gpfra2012
7,Ekaterina PUSHKASH / Jonathan GUERREIRO,RUS,128.26,7,49.88,7,78.38,2012-11-18,gpfra2012
8,Pernelle CARRON / Lloyd JONES,FRA,120.23,8,48.35,8,71.88,2012-11-18,gpfra2012
