Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Maia SHIBUTANI / Alex SHIBUTANI,USA,151.85,3,59.02,1,92.83,2011-11-13,gpjpn2011
2,Kaitlyn WEAVER / Andrew POJE,CAN,151.76,2,60.07,2,91.69,2011-11-13,gpjpn2011
3,Elena ILINYKH / Nikita KATSALAPOV,RUS,149.48,1,61.83,3,87.65,2011-11-13,gpjpn2011
4,Nelli ZHIGANSHINA / Alexander GAZSI,GER,136.12,4,55.69,4,80.43,2011-11-13,gpjpn2011
5,Lorenza ALESSANDRINI / Simone VATURI,ITA,133.29,5,54.37,5,78.92,2011-11-13,gpjpn2011
6,Lynn KRIENGKRAIRUT / Logan GIULIETTI-SCHMITT,USA,126.39,6,50.81,6,75.58,2011-11-13,gpjpn2011
7,Cathy REED / Chris REED,JPN,123.22,8,49.36,7,73.86,2011-11-13,gpjpn2011
WD,Alexandra PAUL / Mitchell ISLAM,CAN,49.36,7,49.36,WD,WD,2011-11-13,gpjpn2011
