Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Tatsuki MACHIDA,JPN,265.38,1,91.18,1,174.2,2013-10-20,gpusa2013
2,Adam RIPPON,USA,241.24,3,80.26,3,160.98,2013-10-20,gpusa2013
3,Max AARON,USA,238.36,6,75.91,2,162.45,2013-10-20,gpusa2013
4,Daisuke TAKAHASHI,JPN,236.21,5,77.09,4,159.12,2013-10-20,gpusa2013
5,Jason BROWN,USA,231.03,2,83.78,6,147.25,2013-10-20,gpusa2013
6,Takahiko KOZUKA,JPN,230.95,4,77.75,5,153.2,2013-10-20,gpusa2013
7,Alexander MAJOROV,SWE,208.72,7,74.97,8,133.75,2013-10-20,gpusa2013
8,Artur GACHINSKI,RUS,208.16,8,69.81,7,138.35,2013-10-20,gpusa2013
