12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
20,Mira LEUNG,CAN,0,47.05,26.17,20.88,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+2Lo,,7.5,False,-0.29,0,0,0,-1,-2,0,0,0,0,-1,0,0,,7.21
2,3F,,5.5,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,5.5
3,LSp3,,2.4,False,0.21,0,1,1,0,1,0,1,1,0,0,1,0,,2.61
4,FCSp3,,2.3,False,-0.13,0,0,0,-1,0,0,0,-1,-1,-1,0,0,,2.17
5,SpSq4,,3.4,False,-0.6,-1,-1,-1,-1,0,-1,0,-1,-1,-2,-1,0,,2.8
6,2A<,,0.8,False,-0.5,-3,-3,-3,-2,-3,-2,-1,-3,-3,-3,-3,-3,,0.3
7,CCoSp3,,3.0,False,0.21,1,1,1,0,1,1,1,0,0,-1,1,0,,3.21
8,CiSt2,,2.3,False,0.07,0,0,0,0,1,0,1,1,0,0,1,0,,2.37
,,,27.2,,,,,,,,,,,,,,,,26.17
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,5.5,5.5,5.5,5.0,5.5,5.75,6.25,5.75,5.0,4.5,5.75,6.0,,5.39
,Transition / Linking Footwork ,,,,0.8,4.75,4.75,5.25,5.0,5.0,5.0,5.75,5.5,4.5,4.5,5.5,5.5,,4.96
,Performance / Execution ,,,,0.8,5.25,5.5,5.5,5.25,5.25,5.5,6.25,5.25,5.0,4.25,6.0,5.5,,5.29
,Choreography / Composition ,,,,0.8,5.0,5.5,5.25,5.0,5.0,5.5,6.25,5.75,4.75,5.0,5.75,5.75,,5.21
,Interpretation ,,,,0.8,5.25,5.25,5.5,5.25,5.25,5.5,6.25,5.75,4.75,4.75,6.0,5.5,,5.25
,,,,,,,,,,,,,,,,,,,20.88
