9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
14,Yiyi ZHANG / Nan WU,CHN,2,42.01,23.3,19.71,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,1RW1+kpNNN,,3.2,False,0.09,0,1,0,1,-1,0,0,0,0,,3.29
2,2RW3+kpYTY,,4.4,False,-0.07,-1,0,0,0,-1,0,0,0,0,,4.33
3,STw4,,6.6,False,-0.36,-1,1,-1,0,-1,-1,-1,-1,0,,6.24
4,PSt2,,5.6,False,-1.0,-1,-1,0,-1,-2,-1,-1,-1,-1,,4.6
5,RoLi4,,4.5,False,0.34,1,1,0,0,0,1,1,0,1,,4.84
,,,24.3,,,,,,,,,,,,,23.3
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.75,5.25,6.0,4.0,4.25,4.75,5.5,4.75,5.25,,5.07
,Linking Footwork / Movement  ,,,,0.8,5.25,4.5,5.75,4.25,4.5,4.5,5.25,3.75,4.5,,4.68
,Performance  ,,,,0.8,5.75,5.0,5.75,4.0,4.0,4.5,4.75,4.5,5.0,,4.79
,Choreography  ,,,,0.8,5.5,5.5,6.0,3.75,4.75,5.0,5.5,4.75,5.5,,5.21
,Interpretation / Timing  ,,,,0.8,5.25,5.25,6.0,4.0,4.75,4.75,4.75,4.25,5.25,,4.89
,,,,,,,,,,,,,,,,19.71
Deduction,Falls,-1.0
