10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Katarina GERBOLDT,RUS,0,71.53,34.21,38.32,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2A,,3.5,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.5
2,3Lz,!,6.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.0
3,3T+2T,,5.3,False,0.2,0,0,0,1,1,0,0,0,1,0,,5.5
4,1F,,0.5,False,0.0,0,0,-1,0,0,-1,0,0,-1,0,,0.5
5,FCSp3,,2.8,False,0.2,1,1,0,1,1,0,0,0,1,0,,3.0
6,2F,,1.7,False,-0.6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1.1
7,3Lo<,<,1.65,True,-0.6,-2,-2,-1,-2,-2,-1,-3,-2,-1,-2,,1.05
8,SpSq2,,2.3,False,0.0,-1,0,0,0,0,0,-1,0,0,0,,2.3
9,3S+2A+SEQ,,7.04,True,-0.4,0,-1,-1,-1,0,-1,0,0,0,0,,6.64
10,LSp2,,1.9,False,0.04,0,0,0,1,-1,0,1,-1,0,0,,1.94
11,CiSt2,,2.3,False,-0.12,0,0,0,-1,-1,0,-1,0,0,0,,2.18
12,CCoSp4,,3.5,False,0.0,0,0,0,1,0,0,0,0,0,0,,3.5
,,,38.49,,,,,,,,,,,,,,34.21
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.25,5.5,5.0,4.5,5.0,4.75,5.0,5.0,5.25,5.25,,5.05
,Transition / Linking Footwork  ,,,,1.6,4.5,4.5,4.75,3.75,4.25,4.0,4.0,4.5,5.0,4.5,,4.35
,Performance / Execution  ,,,,1.6,5.0,5.75,5.0,4.5,5.25,4.5,5.0,4.5,5.0,5.0,,4.95
,Choreography / Composition  ,,,,1.6,5.0,4.75,5.25,4.75,4.5,5.0,5.0,4.75,5.25,4.75,,4.8
,Interpretation  ,,,,1.6,5.25,4.5,5.0,4.25,5.0,4.75,5.25,4.5,5.25,5.0,,4.8
,,,,,,,,,,,,,,,,,38.32
Deduction,Falls,-1.0
