10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Mirai NAGASU,USA,0,74.08,30.32,45.76,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz<+2T+2Lo<,<,3.7,False,-0.84,-3,-2,-1,-2,-3,-2,-3,-3,-3,-3,,2.86
2,3F<+2T,<,3.0,False,-0.62,-2,-2,-1,-2,-2,-2,-3,-1,-2,-3,,2.38
3,2A,,3.5,False,-2.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
4,LSp4,,2.7,False,0.9,1,2,1,2,2,2,2,2,1,1,,3.6
5,FSSp2,,2.3,False,0.1,1,0,0,0,1,0,0,1,0,0,,2.4
6,SpSq2,,2.3,False,0.5,0,1,1,1,2,1,0,1,1,1,,2.8
7,3F<,<,1.87,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.87
8,3T<,<,1.43,True,-0.42,-2,-2,-1,-1,-1,-2,-3,-1,-1,-2,,1.01
9,2Lo,,1.65,True,0.0,0,0,0,0,0,0,0,0,0,0,,1.65
10,2A,,3.85,True,0.4,0,0,0,1,1,0,1,0,0,0,,4.25
11,SlSt3,,3.3,False,0.1,0,1,0,0,1,0,0,0,0,0,,3.4
12,CCoSp4,,3.5,False,0.6,2,1,1,1,2,1,1,2,2,1,,4.1
,,,33.1,,,,,,,,,,,,,,30.32
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.25,6.25,6.0,5.5,6.25,6.0,6.25,6.5,6.0,6.0,,6.15
,Transition / Linking Footwork  ,,,,1.6,5.75,5.25,5.75,4.5,5.5,5.0,5.0,6.0,5.75,5.25,,5.35
,Performance / Execution  ,,,,1.6,5.75,5.0,5.75,5.0,6.25,5.0,5.25,6.25,5.25,5.25,,5.5
,Choreography / Composition  ,,,,1.6,6.0,6.0,6.0,5.0,6.0,6.25,5.5,6.0,5.75,5.5,,5.8
,Interpretation  ,,,,1.6,6.0,5.5,6.25,5.25,5.75,5.75,5.75,6.25,5.75,5.75,,5.8
,,,,,,,,,,,,,,,,,45.76
Deduction,Falls,-2.0
