Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Maria PETROVA / Alexei TIKHONOV,RUS,185.38,1,62.76,1,122.62,2005-11-06,gpchn05
2,Qing PANG / Jian TONG,CHN,176.46,2,58.64,2,117.82,2005-11-06,gpchn05
3,Dorota ZAGORSKA / Mariusz SIUDEK,POL,162.48,3,56.06,3,106.42,2005-11-06,gpchn05
4,Jessica DUBE / Bryce DAVISON,CAN,157.48,4,53.16,4,104.32,2005-11-06,gpchn05
5,Natalia SHESTAKOVA / Pavel LEBEDEV,RUS,142.12,6,45.88,5,96.24,2005-11-06,gpchn05
6,Katie ORSCHER / Garrett LUCASH,USA,129.98,5,49.02,6,80.96,2005-11-06,gpchn05
7,Marina AGANINA / Artem KNYAZEV,UZB,114.46,8,36.72,7,77.74,2005-11-06,gpchn05
8,Rumiana SPASSOVA / Stanimir TODOROV,BUL,109.74,7,36.76,8,72.98,2005-11-06,gpchn05
