ISU GP Rostelecom Cup 2014,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
3 3FTh  5.50  0.40 0 0 1,0 1 0 1,,1 1,5.90,
4 FiDs4  3.50  0.70 1 1 2,1 1 0 1,,1 1,4.20,
5 StSq4  3.90  0.90 1 1 3,2 1 1 2,,1 1,4.80,
6 3Li4  4.00 -0.07 -1 0 -1,0 0 0 0,,1 0,3.93,
7 FCCoSp3p3  3.00 -0.39 -1 -1 -2,-1 -2 -1 -1,,0 -2,2.61,
29.50,,,,31.74,
Program Components Factor,,,,,
Skating Skills  0.80 6.50 6.00 6.50,6.50 6.00 6.75 6.50,,7.25 6.50,6.46,
Transition / Linking Footwork  0.80 6.50 6.00 6.50,6.25 5.75 6.50 6.50,,7.25 6.25,6.36,
Performance / Execution  0.80 7.00 5.75 7.00,6.75 6.00 6.75 7.00,,7.50 6.50,6.71,
Choreography / Composition  0.80 7.00 6.00 7.50,7.00 6.25 6.75 6.75,,7.50 6.50,6.82,
Interpretation  0.80 7.25 6.25 8.00,6.75 6.25 7.00 7.00,,7.50 6.50,6.89,
Judges Total Program Component Score (factored),,,,26.60,
Deductions:,,,,0.00,
ISU GP Rostelecom Cup 2014,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
4 Haven DENNEY / Brandon FRAZIER USA  7,54.06  26.55,,27.51,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Tw2  5.40  1.00 2 2 1,2 2 1 1,,1 1,6.40,
2 3LoTh  5.00  1.00 2 2 1,2 2 1 1,,1 1,6.00,
3 2S  1.30 -0.37 -3 -2 -2,-2 -2 -2 0,,-2 -1,0.93,
4 3Li3  3.50  0.79 2 1 2,3 2 1 2,,1 1,4.29,
Info,,,Info,,Info
5 FiDs1  2.80 -0.40 -1 -1 -1,0 -1 0 -1,,0 0,2.40,
6 CCoSp3p3  3.00 -0.13 -1 -1 -1,0 -1 0 0,,1 0,2.87,
7 StSq3  3.30  0.36 0 0 1,1 0 1 1,,1 1,3.66,
24.30,,,,26.55,
Program Components Factor,,,,,
Skating Skills  0.80 6.75 7.00 6.75,7.25 6.75 6.75 7.50,,7.00 8.00,7.00,
Transition / Linking Footwork  0.80 6.25 6.75 6.25,6.00 6.50 6.50 7.25,,6.50 7.75,6.57,
Performance / Execution  0.80 6.00 7.00 6.25,7.50 6.50 6.75 7.75,,7.00 7.50,6.93,
Choreography / Composition  0.80 6.50 6.75 6.50,7.00 6.75 6.50 7.50,,7.25 8.00,6.89,
Interpretation  0.80 6.50 7.00 6.75,7.25 6.75 6.75 7.50,,7.00 8.00,7.00,
Judges Total Program Component Score (factored),,,,27.51,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
5 Jessica CALALANG / Zack SIDHU USA  5,50.87  25.10,,25.77,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3S< <  3.00 -2.00 -2 -3 -3,-3 -2 -3 -3,,-3 -3,1.00,
2 3TwB  4.60 -1.20 1 -2 -2,-2 -2 -2 0,,-2 -2,3.40,
3 FCCoSp3p3  3.00 -0.26 -1 -1 -1,0 -2 -1 -1,,-1 0,2.74,
4 3Li4  4.00  0.36 1 0 1,1 1 0 1,,1 0,4.36,
5 3FTh  5.50  0.00 0 -1 1,0 0 0 0,,0 0,5.50,
6 StSq4  3.90  0.40 1 0 1,0 0 0 1,,1 1,4.30,
7 FiDs3  3.20  0.60 1 0 2,1 0 1 1,,1 1,3.80,
27.20,,,,25.10,
Program Components Factor,,,,,
Skating Skills  0.80 6.75 6.75 6.25,6.50 6.50 6.25 6.25,,6.75 7.00,6.54,
Transition / Linking Footwork  0.80 6.50 6.50 6.50,5.75 6.25 6.25 6.00,,6.25 7.00,6.32,
Performance / Execution  0.80 6.50 6.50 6.00,6.50 6.25 5.75 6.50,,6.50 7.00,6.39,
Choreography / Composition  0.80 6.75 6.50 6.50,6.75 6.50 6.25 6.25,,6.25 7.25,6.50,
Interpretation  0.80 6.50 6.75 6.50,6.25 6.25 6.00 6.50,,6.50 7.00,6.46,
Judges Total Program Component Score (factored),,,,25.77,
Deductions:,,,,0.00,
"<  Under-rotated jump",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
6 Annabelle PRÖLSS / Ruben BLOMMAERT GER  4,48.69  25.40,,24.29,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3TwB  4.60 -0.50 -2 0 -1,-1 -1 0 0,,-1 -1,4.10,
2 3FTh  5.50 -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,3.40,
3 2A  3.30 -0.14 0 1 -1,-1 0 0 -1,,0 0,3.16,
4 StSq4  3.90  0.50 1 1 0,0 1 1 1,,1 0,4.40,
5 3Li3  3.50  0.00 0 1 0,0 0 0 0,,0 -1,3.50,
6 FiDs2  3.00  0.60 1 2 1,1 0 1 0,,1 1,3.60,
7 FCCoSp3p4  3.50 -0.26 -1 1 -1,-1 -1 0 -1,,-1 -1,3.24,
27.30,,,,25.40,
Program Components Factor,,,,,
Skating Skills  0.80 6.00 6.50 5.50,6.00 6.25 7.25 6.50,,6.00 6.00,6.18,
Transition / Linking Footwork  0.80 5.75 6.00 4.00,5.50 5.75 7.00 6.25,,5.75 5.75,5.82,
Performance / Execution  0.80 5.75 6.75 5.00,6.00 6.00 7.50 6.50,,5.50 5.75,6.04,
Choreography / Composition  0.80 6.00 7.00 5.25,6.25 6.00 7.25 6.75,,6.00 6.00,6.29,
Interpretation  0.80 6.00 6.50 5.25,6.00 6.00 7.50 6.50,,5.75 5.50,6.04,
Judges Total Program Component Score (factored),,,,24.29,
Deductions: Falls: -1.00,,,,-1.00,
ISU GP Rostelecom Cup 2014,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
7 Narumi TAKAHASHI / Ryuichi KIHARA JPN  3,47.68  24.57,,23.11,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3S  4.20 -0.70 -1 -1 -1,-1 -1 -1 -1,,-1 -1,3.50,
2 2Tw2  3.20  0.04 0 1 0,0 0 0 0,,0 1,3.24,
3 3Li3  3.50 -0.07 0 0 -1,0 -1 0 0,,0 1,3.43,
4 3STh  4.50  0.20 0 0 0,0 1 1 0,,0 1,4.70,
"",,,Info,,Info
5 FCCoSp3p4  3.50  0.00 0 0 -1,0 1 0 0,,0 0,3.50,
6 StSq2  2.60  0.00 0 0 0,0 0 0 1,,0 0,2.60,
7 FiDs3  3.20  0.40 1 2 0,0 1 1 0,,0 1,3.60,
24.70,,,,24.57,
Program Components Factor,,,,,
Skating Skills  0.80 5.50 6.25 6.00,5.50 6.00 5.75 6.25,,6.00 6.00,5.93,
Transition / Linking Footwork  0.80 5.50 5.75 5.75,5.50 5.25 5.50 6.00,,5.75 5.25,5.57,
Performance / Execution  0.80 5.25 5.50 6.00,5.25 6.00 5.75 6.25,,5.75 6.50,5.79,
Choreography / Composition  0.80 5.75 5.75 5.75,5.75 5.75 6.00 6.25,,6.00 6.50,5.89,
Interpretation  0.80 5.50 5.25 6.00,5.75 5.50 5.50 6.00,,6.00 5.75,5.71,
Judges Total Program Component Score (factored),,,,23.11,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
8 Dee Dee LENG / Simon SHNAPIR USA  1,45.42  22.63,,23.79,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 2Tw1  3.00  0.26 2 1 1,1 0 0 1,,0 2,3.26,
2 1S* *  0.00  0.00 - - -,- - - -,,- -,0.00,
3 3STh  4.50  0.60 2 0 1,1 -1 1 1,,1 1,5.10,
4 FiDs1  2.80  0.00 -1 0 1,0 -1 0 0,,0 1,2.80,
5 FCCoSp3p3  3.00  0.14 1 1 1,0 0 0 0,,0 0,3.14,
6 StSq4  3.90  0.00 0 0 0,0 0 0 0,,0 0,3.90,
7 3Li4  4.00  0.43 1 1 1,1 0 1 -1,,1 2,4.43,
21.20,,,,22.63,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 6.75 6.25,6.00 6.00 5.75 5.75,,6.50 5.75,6.00,
Transition / Linking Footwork  0.80 6.25 6.50 5.75,5.75 5.75 5.50 5.25,,6.25 6.00,5.89,
Performance / Execution  0.80 5.75 6.75 5.75,5.75 5.75 5.50 5.50,,6.00 5.75,5.75,
Choreography / Composition  0.80 6.50 6.75 6.00,6.00 6.00 5.50 6.00,,6.25 6.25,6.14,
Interpretation  0.80 6.00 6.50 6.25,6.00 6.00 5.25 5.50,,6.00 6.00,5.96,
Judges Total Program Component Score (factored),,,,23.79,
Deductions: Falls: -1.00,,,,-1.00,
"*  Invalid element",,,,,
Printed: 14.11.2014 18:03:59,,,,,
