Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Qing PANG / Jian TONG,CHN,177.5,1,60.62,1,116.88,2010-11-07,gpchn2010
2,Wenjing SUI / Cong HAN,CHN,171.47,2,59.58,2,111.89,2010-11-07,gpchn2010
3,Caitlin YANKOWSKAS / John COUGHLIN,USA,166.72,3,57.86,3,108.86,2010-11-07,gpchn2010
4,Lubov ILIUSHECHKINA / Nodari MAISURADZE,RUS,162.09,4,55.85,4,106.24,2010-11-07,gpchn2010
5,Amanda EVORA / Mark LADWIG,USA,151.66,5,51.46,5,100.2,2010-11-07,gpchn2010
6,Nicole DELLA MONICA / Yannick KOCON,ITA,145.21,6,49.81,6,95.4,2010-11-07,gpchn2010
7,Huibo DONG / Yiming WU,CHN,123.93,7,46.05,7,77.88,2010-11-07,gpchn2010
8,Kaleigh HOLE / Adam JOHNSON,CAN,115.15,8,43.02,8,72.13,2010-11-07,gpchn2010
