9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Kimberley HEW-LOW / Timothy MCKERNAN,AUS,3,33.54,16.97,17.57,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,1MB2+kpNNY,,3.8,False,-0.36,-1,-1,-1,0,0,-1,-1,0,-1,,3.44
2,PSt1,,4.1,False,-0.5,-1,0,-1,-1,-1,-1,-1,-1,-1,,3.6
3,STw1,,3.1,False,-0.7,-2,-2,-1,-2,-3,-2,-2,-2,-2,,2.4
4,NtMiSt1,,4.1,False,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,,3.6
5,RoLi3,>,4.0,False,-0.07,0,0,-1,0,-1,0,0,0,0,,3.93
,,,19.1,,,,,,,,,,,,,16.97
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.75,4.75,4.5,3.75,4.75,4.5,4.25,5.0,4.0,,4.5
,Transitions  ,,,,0.8,4.0,4.5,4.25,4.25,4.25,4.25,4.0,5.25,3.75,,4.21
,Performance  ,,,,0.8,4.5,5.0,4.5,4.0,4.5,4.0,4.25,4.75,4.25,,4.39
,Composition  ,,,,0.8,4.5,5.25,4.75,3.75,4.25,4.25,4.5,5.5,4.0,,4.5
,Interpretation of the Music / Timing  ,,,,0.8,4.75,4.75,4.25,4.25,4.0,4.5,4.0,5.25,4.0,,4.36
,,,,,,,,,,,,,,,,17.57
Deduction,Deductions Extended lifts,-1.0
