Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Meryl DAVIS / Charlie WHITE,USA,176.28,1,71.39,1,104.89,2012-10-21,gpusa2012
2,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,159.95,3,62.91,2,97.04,2012-10-21,gpusa2012
3,Kaitlyn WEAVER / Andrew POJE,CAN,157.32,2,65.79,3,91.53,2012-10-21,gpusa2012
4,Lynn KRIENGKRAIRUT / Logan GIULIETTI-SCHMITT,USA,141.41,4,53.89,4,87.52,2012-10-21,gpusa2012
5,Nelli ZHIGANSHINA / Alexander GAZSI,GER,132.57,5,52.3,5,80.27,2012-10-21,gpusa2012
6,Lorenza ALESSANDRINI / Simone VATURI,ITA,125.74,6,50.36,6,75.38,2012-10-21,gpusa2012
7,Anastasia CANNUSCIO / Colin MCMANUS,USA,122.37,7,47.98,7,74.39,2012-10-21,gpusa2012
