ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Performance  1.60  9.75  9.75  10.00  9.25  9.75,,9.75  8.75,9.25  9.50,9.57,
Composition  1.60  9.75  9.50  9.75  9.25  10.00,,9.50  8.75,9.25  10.00,9.57,
Interpretation of the Music  1.60  10.00  9.75  9.75  9.50  10.00,,9.75  9.00,9.50  9.75,9.71,
Judges Total Program Component Score (factored),,,,75.98,
Deductions,,,,0.00,
ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Ksenia STOLBOVA / Fedor KLIMOV RUS  3  141.03,,70.62,70.41,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJf6o J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw3  6.20  0.20 0 -1 1 1 -1,,2 0,0 1,6.40,
2 ChSq1  2.00  1.30 2 2 2 1 1,,2 2,2 3,3.30,
3 3T+3T+1T  9.00 -1.50 -2 -1 -2 -3 -2,,-1 -2,-3 -3,7.50,
4 3FTh  5.50  0.80 1 1 1 1 1,,2 1,1 2,6.30,
5 5RLi4  7.50  1.10 2 2 1 2 1,,2 1,2 1,8.60,
6 3S  4.40 -1.10 -2 -1 -1 -2 -2,,-1 -1,-2 -2,3.30,
7 3STh  4.50  0.90 1 2 1 2 2,,2 0,0 1,5.40,
8 BoDs4  4.50  1.30 2 1 2 2 2,,2 2,1 2,5.80,
9 FCCoSp4  3.50  1.07 2 2 2 2 3,,3 2,2 2,4.57,
10 5ALi4  7.50  1.30 3 2 1 3 2,,2 2,1 1,8.80,
11 3Li4  4.50  0.86 1 2 2 2 1,,2 1,2 2,5.36,
12 PCoSp4  4.50  0.79 2 2 1 2 2,,2 1,1 1,5.29,
63.60,,,,70.62,
Program Components Factor,,,,,
Skating Skills  1.60  8.75  9.00  8.00  8.75  8.75,,9.25  8.50,8.75  9.00,8.79,
Transitions  1.60  8.50  8.75  7.50  8.50  9.25,,9.00  8.25,8.50  8.25,8.54,
Performance  1.60  8.75  9.00  7.50  8.50  8.75,,9.00  8.25,9.00  8.50,8.68,
Composition  1.60  9.00  9.25  8.00  8.75  9.50,,9.25  8.75,8.75  9.50,9.04,
Interpretation of the Music  1.60  8.75  9.25  8.00  9.00  9.00,,9.25  8.50,9.00  9.50,8.96,
Judges Total Program Component Score (factored),,,,70.41,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Evgenia TARASOVA / Vladimir MOROZOV RUS  13  139.66,,70.17,70.49,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4Tw3  8.60 -0.14 -1 0 1 1 -2,,1 0,-1 -1,8.46,
2 3S  4.40  1.10 2 1 2 2 1,,2 2,1 1,5.50,
3 3STh  4.50  1.70 3 2 2 3 2,,3 2,2 3,6.20,
4 3T+2T+2T  6.90  1.00 2 1 1 2 1,,2 1,1 2,7.90,
5 5RLi4  7.50  1.40 2 2 2 2 1,,2 2,2 2,8.90,
6 FCCoSp4  3.50  1.00 2 2 2 2 1,,2 2,2 2,4.50,
7 ChSq1  2.00  1.10 1 1 1 3 0,,2 2,2 2,3.10,
8 3LoTh  5.00  0.40 0 0 1 2 -1,,2 -1,0 2,5.40,
9 BoDs3  4.00  1.00 1 1 2 2 0,,2 2,1 1,5.00,
10 5ALi1  6.00 -1.00 -2 -2 -2 2 -2,,1 -2,-2 -1,5.00,
11 3Li4  4.50  0.71 2 2 1 2 0,,3 1,1 1,5.21,
12 PCoSp4  4.50  0.50 0 1 1 3 2,,2 0,1 0,5.00,
61.40,,,,70.17,
Program Components Factor,,,,,
Skating Skills  1.60  9.25  9.25  8.50  9.25  9.00,,9.50  8.75,9.25  9.25,9.14,
Transitions  1.60  9.00  9.00  7.50  9.00  8.50,,9.25  8.50,8.75  8.25,8.71,
Performance  1.60  8.50  9.25  8.50  9.25  8.50,,9.75  8.50,8.75  8.50,8.75,
Composition  1.60  8.75  9.25  8.00  9.50  8.50,,9.50  8.75,9.00  8.50,8.89,
Interpretation of the Music  1.60  7.75  9.25  8.25  9.50  8.00,,9.75  8.50,8.75  7.75,8.57,
Judges Total Program Component Score (factored),,,,70.49,
Deductions Costume failure: -1.00,,,,-1.00,
ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
5 Xiaoyu YU / Hao ZHANG CHN  14  136.28,68.39,,67.89,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Tw2  8.00  0.14 1 1 0 1 -1,-1 1,,-2 0,8.14,
2 3T<+2T< <  3.90 -2.00 -2 -2 -3 -3 -3,-3 -3,,-3 -3,1.90,
3 2A  3.30  0.57 1 1 2 1 1,1 2,,1 1,3.87,
4 ChSq1  2.00  1.30 2 1 2 2 2,2 3,,1 2,3.30,
5 3LoTh  5.00  1.60 3 2 2 2 2,2 3,,2 3,6.60,
6 BoDs3  4.00  1.00 1 1 1 1 3,2 3,,1 1,5.00,
7 5RLi4  7.50  1.50 3 2 2 2 2,2 3,,2 2,9.00,
8 3Li4  4.50  1.21 3 2 3 3 2,2 2,,2 3,5.71,
9 3STh  4.50  2.10 3 3 2 3 3,3 3,,3 3,6.60,
10 FCCoSp4  3.50  1.00 2 2 2 2 2,2 2,,2 2,4.50,
11 5ALi4  7.50  1.20 2 2 1 2 1,2 2,,1 2,8.70,
12 PCoSp4  4.50  0.57 1 1 2 2 1,1 1,,1 1,5.07,
58.20,,,,68.39,
Program Components Factor,,,,,
Skating Skills  1.60  9.00  8.75  8.75  8.25  8.50,8.50  9.00,,8.50  8.25,8.61,
Transitions  1.60  8.50  8.50  8.00  8.00  8.00,8.25  8.50,,8.00  7.75,8.18,
Performance  1.60  9.00  8.75  8.75  8.50  8.75,8.50  8.75,,8.50  7.75,8.64,
Composition  1.60  8.50  8.75  8.50  8.25  8.75,8.50  9.00,,8.25  8.50,8.54,
Interpretation of the Music  1.60  8.25  8.50  8.50  8.25  8.75,8.50  8.75,,8.50  8.25,8.46,
Judges Total Program Component Score (factored),,,,67.89,
Deductions,,,,0.00,
"<  Under-rotated jump",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
6 Vanessa JAMES / Morgan CIPRES FRA  5  134.58,67.99,,67.59,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw3  6.20  1.30 3 1 2 2 0,2 2,,2 2,7.50,
2 3T+2T+2T  6.90  0.80 1 2 1 1 1,2 1,,1 1,7.70,
3 4STh  8.20 -3.00 -3 -3 -3 -3 -3,-3 -3,,-3 -3,5.20,
4 5BLi4  7.00  1.30 2 2 1 1 2,2 2,,2 3,8.30,
5 1S  0.40 -0.21 -2 -2 -2 -2 -3,-2 -2,,-2 -3,0.19,
6 PCoSp4  4.50  1.00 2 2 2 2 2,2 2,,2 2,5.50,
7 ChSq1  2.00  1.50 2 2 3 2 2,2 2,,2 3,3.50,
8 5ALi4  7.50  1.80 3 3 2 3 3,2 2,,2 3,9.30,
9 3FTh  5.50  0.90 2 2 1 1 1,1 0,,1 3,6.40,
10 FiDs4  3.50  1.40 2 2 3 2 2,2 2,,2 1,4.90,
11 FCCoSp3  3.00  1.00 3 2 2 2 2,2 1,,2 2,4.00,
12 3Li4  4.50  1.00 3 3 3 1 2,2 1,,1 2,5.50,
59.20,,,,67.99,
Program Components Factor,,,,,
Skating Skills  1.60  8.25  8.25  8.50  8.00  8.50,8.75  8.25,,8.75  8.50,8.43,
Transitions  1.60  8.25  8.25  8.50  7.75  8.50,8.25  8.50,,8.50  8.00,8.32,
Performance  1.60  8.75  8.25  8.50  8.25  8.00,8.50  8.00,,8.75  8.00,8.32,
Composition  1.60  8.50  8.50  8.75  8.00  8.50,8.50  9.00,,8.50  8.50,8.54,
Interpretation of the Music  1.60  9.00  8.50  8.75  8.25  8.75,8.75  8.50,,8.75  8.50,8.64,
Judges Total Program Component Score (factored),,,,67.59,
Deductions Falls: -1.00,,,,-1.00,
ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Meagan DUHAMEL / Eric RADFORD CAN  10  133.39,,66.05,68.34,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJf6o J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw2  5.80  1.40 2 2 2 3 2,,2 1,2 2,7.20,
2 3T+2T  5.60  0.10 1 1 0 0 -1,,1 0,0 -1,5.70,
3 4STh  8.20 -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.20,
4 5RLi4  7.50  1.40 2 2 2 2 2,,2 2,2 2,8.90,
5 3S  4.40 -0.40 0 -1 0 0 -1,,1 -1,-1 -1,4.00,
6 BoDs2  3.50  1.20 2 1 2 2 3,,2 2,1 1,4.70,
7 FCCoSp4  3.50  0.36 1 0 1 1 1,,0 1,0 1,3.86,
8 3LzTh  5.50 -0.60 -1 0 1 -1 -1,,-1 -1,-1 -1,4.90,
9 PCoSp4  4.50  0.79 2 1 3 2 2,,2 1,1 1,5.29,
10 5ALi3  7.00  1.00 2 2 -1 2 1,,2 1,1 1,8.00,
11 ChSq1  2.00  1.30 2 2 2 2 2,,2 1,1 2,3.30,
12 3Li3  4.00  1.00 3 1 1 3 3,,2 2,1 2,5.00,
61.50,,,,66.05,
Program Components Factor,,,,,
Skating Skills  1.60  8.75  8.75  8.25  8.50  8.75,,8.75  8.50,8.50  8.50,8.61,
Transitions  1.60  8.75  8.50  7.25  8.75  8.75,,8.50  8.50,8.50  7.75,8.46,
Performance  1.60  8.50  8.50  7.75  8.50  8.50,,8.75  8.25,8.75  7.75,8.39,
Composition  1.60  8.75  8.75  8.00  8.75  9.00,,8.50  8.75,8.75  8.25,8.64,
Interpretation of the Music  1.60  8.75  8.75  8.00  9.00  8.75,,8.75  8.50,8.75  7.75,8.61,
Judges Total Program Component Score (factored),,,,68.34,
Deductions Falls: -1.00,,,,-1.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Liubov ILYUSHECHKINA / Dylan MOSCOVITCH CAN  12  133.05,,66.28,67.77,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw2  5.80  1.40 2 2 2 2 0,,2 2,2 2,7.20,
2 3T<<+COMBO <<  1.30 -0.60 -3 -3 -3 -3 -3,,-3 -3,-3 -3,0.70,
3 3S  4.40 -0.70 -1 -1 -1 -1 -1,,-1 -1,-1 -1,3.70,
4 5RLi4  7.50  1.30 1 2 1 2 2,,2 2,2 2,8.80,
5 FCCoSp4  3.50  0.79 1 1 2 2 2,,1 2,1 2,4.29,
6 5ALi4  7.50  1.90 3 2 1 3 3,,2 3,3 3,9.40,
7 3LzTh  5.50  0.50 0 0 1 1 0,,1 1,1 1,6.00,
8 ChSq1  2.00  1.60 3 2 2 3 2,,3 2,2 2,3.60,
9 BoDs2  3.50  1.30 1 2 2 2 2,,1 3,2 2,4.80,
10 3LoTh  5.00  1.50 2 2 2 2 2,,2 3,2 3,6.50,
11 PCoSp4  4.50  0.93 2 1 1 2 2,,2 2,2 2,5.43,
12 3Li4  4.50  1.36 3 2 2 3 3,,3 3,2 3,5.86,
55.00,,,,66.28,
Program Components Factor,,,,,
Skating Skills  1.60  8.25  8.50  8.50  8.25  8.00,,8.50  8.50,8.50  8.75,8.43,
Transitions  1.60  8.25  8.25  8.25  8.25  8.50,,8.25  8.50,8.25  7.75,8.29,
Performance  1.60  8.00  8.50  8.50  8.50  8.00,,8.25  8.25,8.75  9.00,8.39,
Composition  1.60  8.75  8.25  8.50  8.50  8.50,,8.50  9.00,8.50  8.50,8.54,
Interpretation of the Music  1.60  8.75  8.50  8.50  8.75  9.00,,8.50  8.75,8.75  9.25,8.71,
Judges Total Program Component Score (factored),,,,67.77,
Deductions Falls: -1.00,,,,-1.00,
"<<  Downgraded jump",,,,,
ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Valentina MARCHEI / Ondrej HOTAREK ITA  8  132.88,,68.76,64.12,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJf6o J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw2  5.80 -0.40 0 -1 2 1 -2,,-1 -1,-1 -1,5.40,
2 3T  4.30  0.70 1 1 1 1 0,,1 1,1 1,5.00,
3 3S+2T+2T  7.00  0.70 2 1 0 1 0,,1 2,1 1,7.70,
4 5ALi4  7.50  0.70 1 1 1 1 1,,1 1,1 2,8.20,
5 3LoTh  5.00  1.30 2 2 2 2 1,,2 1,2 2,6.30,
6 FCCoSp4  3.50  0.64 1 1 1 2 2,,1 2,0 1,4.14,
7 ChSq1  2.00  0.50 0 1 1 1 -1,,1 0,1 2,2.50,
8 5RLi3  7.00  1.40 2 2 2 2 2,,2 2,2 2,8.40,
9 3Li4  4.50  0.86 2 2 2 2 1,,2 1,1 2,5.36,
10 FiDs3  3.20  0.90 2 1 1 2 0,,1 1,1 2,4.10,
11 3LzTh  5.50  1.30 2 2 1 2 1,,2 2,2 2,6.80,
12 PCoSp4  4.50  0.36 0 1 0 2 1,,2 0,0 1,4.86,
59.80,,,,68.76,
Program Components Factor,,,,,
Skating Skills  1.60  8.00  8.00  8.25  7.75  7.25,,7.75  7.75,7.50  7.75,7.79,
Transitions  1.60  7.75  8.00  7.75  7.25  7.75,,7.75  7.25,7.50  7.75,7.64,
Performance  1.60  8.50  8.25  8.50  8.00  8.00,,8.25  8.50,8.00  8.75,8.29,
Composition  1.60  8.25  8.25  8.25  8.00  8.00,,8.00  8.00,7.75  8.25,8.11,
Interpretation of the Music  1.60  8.50  8.25  8.25  8.25  7.75,,8.25  8.25,8.00  9.25,8.25,
Judges Total Program Component Score (factored),,,,64.12,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Julianne SEGUIN / Charlie BILODEAU CAN  7  131.90,,67.96,63.94,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw3  6.20  0.90 3 1 2 2 0,,1 0,1 2,7.10,
2 3T+2T  5.60  0.80 2 1 1 1 1,,1 1,1 2,6.40,
3 3Li4  4.50  0.93 2 1 0 2 2,,2 2,2 2,5.43,
4 3S  4.40  1.10 2 1 1 1 2,,2 2,1 2,5.50,
5 FCCoSp4  3.50 -0.10 -1 -1 1 0 1,,-1 0,-1 -1,3.40,
6 5SLi4  6.50  0.86 3 1 2 1 2,,2 1,2 2,7.36,
7 ChSq1  2.00  0.90 1 1 1 2 2,,1 1,1 2,2.90,
8 3FTh  5.50  0.40 1 0 1 1 0,,1 0,0 2,5.90,
9 FiDs3  3.20  1.00 2 1 1 2 1,,2 1,2 1,4.20,
10 3LoTh  5.00  1.10 2 2 2 2 1,,1 1,1 2,6.10,
11 5ALi3  7.00  1.10 3 2 0 2 2,,1 1,1 2,8.10,
12 PCoSp4  4.50  1.07 3 1 1 2 3,,2 2,2 3,5.57,
57.90,,,,67.96,
Program Components Factor,,,,,
Skating Skills  1.60  8.50  7.75  7.75  8.00  8.00,,8.00  7.50,7.75  8.50,7.96,
Transitions  1.60  8.75  7.50  7.25  7.75  8.75,,7.50  7.75,7.75  7.50,7.79,
Performance  1.60  9.00  7.75  7.50  8.25  8.00,,8.00  8.00,8.00  8.50,8.07,
Composition  1.60  8.75  7.75  7.75  8.00  8.75,,7.75  8.00,7.75  7.75,7.96,
Interpretation of the Music  1.60  9.25  7.75  7.75  8.50  8.50,,8.00  7.75,8.00  8.75,8.18,
Judges Total Program Component Score (factored),,,,63.94,
Deductions,,,,0.00,
ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Alexa SCIMECA KNIERIM / Chris KNIERIM USA  9  130.20,,66.33,63.87,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJf6o J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw3  6.20  1.90 3 2 2 3 3,,3 3,2 3,8.10,
2 3STh  4.50  0.30 1 1 1 1 -1,,0 0,0 0,4.80,
3 3S  4.40  0.70 1 1 1 1 1,,1 1,1 0,5.10,
4 3T+COMBO  4.30 -2.00 -3 -2 -3 -3 -3,,-3 -2,-3 -3,2.30,
5 3Li4  4.50  0.79 1 1 2 2 1,,2 1,2 2,5.29,
6 ChSq1  2.00  1.30 1 2 1 2 2,,2 2,2 2,3.30,
7 FiDs4  3.50  1.50 2 2 3 2 3,,2 2,2 2,5.00,
8 5RLi4  7.50  1.10 2 2 1 3 2,,1 1,1 2,8.60,
9 3FTh  5.50  0.80 1 1 2 2 -1,,1 0,1 2,6.30,
10 FCCoSp4  3.50 -0.09 -2 0 0 0 -1,,0 0,0 -1,3.41,
11 5ALi4  7.50  1.20 1 2 1 2 2,,2 1,2 3,8.70,
12 PCoSp4  4.50  0.93 2 1 2 2 1,,2 2,2 2,5.43,
57.90,,,,66.33,
Program Components Factor,,,,,
Skating Skills  1.60  7.75  8.00  8.00  8.25  7.75,,8.25  7.75,7.75  7.75,7.89,
Transitions  1.60  7.75  7.75  7.25  8.00  8.25,,7.75  7.50,8.00  7.75,7.79,
Performance  1.60  8.00  8.25  7.75  8.50  8.00,,8.25  8.00,8.00  8.00,8.07,
Composition  1.60  8.25  8.00  8.00  8.25  7.75,,8.00  8.00,7.75  8.25,8.04,
Interpretation of the Music  1.60  8.00  8.00  8.00  8.50  8.25,,8.25  7.75,8.00  8.50,8.14,
Judges Total Program Component Score (factored),,,,63.87,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
12 Nicole DELLA MONICA / Matteo GUARISE ITA  6  121.94,,60.17,61.77,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 2S  1.30 -0.40 -2 -1 -2 -2 -2,,-2 -2,-2 -2,0.90,
2 3Tw4  6.60  0.80 2 1 1 1 1,,1 1,1 2,7.40,
3 2T+1T  1.70 -0.51 -3 -2 -2 -3 -3,,-2 -3,-2 -3,1.19,
4 PCoSp4  4.50  0.64 1 2 1 2 1,,1 1,1 2,5.14,
5 3LoTh  5.00  0.60 1 1 1 0 0,,1 1,1 1,5.60,
6 BoDs2  3.50  1.40 2 1 2 2 2,,2 2,2 2,4.90,
7 5RLi4  7.50  0.70 1 1 0 1 0,,2 1,1 2,8.20,
8 ChSq1  2.00  1.20 2 2 1 2 2,,2 1,1 2,3.20,
9 3STh  4.50  0.60 1 2 0 1 1,,1 1,0 1,5.10,
10 5ALi4  7.50  1.40 2 2 2 2 2,,2 2,2 2,8.90,
11 3Li4  4.50  1.00 2 2 2 1 2,,2 2,2 2,5.50,
12 FCCoSp4  3.50  0.64 2 1 1 1 1,,1 2,1 2,4.14,
52.10,,,,60.17,
Program Components Factor,,,,,
Skating Skills  1.60  7.75  8.00  7.25  7.50  7.50,,7.75  7.50,7.75  8.00,7.68,
Transitions  1.60  7.50  7.75  7.00  7.25  7.50,,7.50  7.25,7.50  8.50,7.46,
Performance  1.60  7.75  8.00  7.50  7.50  7.75,,7.75  7.75,7.75  7.75,7.71,
Composition  1.60  8.00  8.00  7.50  7.75  7.75,,8.00  7.50,8.00  8.75,7.86,
Interpretation of the Music  1.60  7.75  8.25  7.25  8.00  8.00,,8.00  7.50,7.75  8.25,7.89,
Judges Total Program Component Score (factored),,,,61.77,
Deductions,,,,0.00,
ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
13 Natalia ZABIIAKO / Alexander ENBERT RUS  11  118.28,55.70,,62.58,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw2  5.80  1.20 2 2 2 2 -2,2 1,,2 1,7.00,
2 3T+2T+2Lo<< <<  6.10 -1.90 -2 -2 -3 -3 -3,-1 -3,,-3 -3,4.20,
3 3S<< <<  1.30 -0.60 -3 -2 -3 -3 -3,-3 -3,,-3 -3,0.70,
4 2ATh  4.00  1.00 2 1 1 2 1,1 1,,2 3,5.00,
5 4LiB  2.50 -1.00 -3 -2 -2 0 -2,-2 -2,,-2 -2,1.50,
6 FCCoSp4  3.50  0.50 1 1 1 1 0,1 2,,1 1,4.00,
7 3LoTh  5.00  1.20 1 2 2 2 1,2 1,,2 2,6.20,
8 5RLi4  7.50  1.30 1 2 -1 2 2,2 2,,2 2,8.80,
9 BoDsB  2.80  0.60 1 1 1 2 0,1 1,,1 -1,3.40,
10 ChSq1  2.00  0.40 0 1 0 2 0,1 1,,1 0,2.40,
11 5ALi4  7.50  0.90 1 1 2 2 1,2 1,,1 1,8.40,
12 PCoSp3  4.00  0.10 0 0 1 2 0,1 -1,,0 -1,4.10,
52.00,,,,55.70,
Program Components Factor,,,,,
Skating Skills  1.60  8.00  8.50  7.75  8.00  8.00,8.00  7.75,,8.25  8.00,8.00,
Transitions  1.60  7.75  8.25  7.25  7.75  7.75,7.50  7.50,,8.00  7.75,7.71,
Performance  1.60  7.25  8.25  7.75  8.00  7.50,7.50  7.25,,7.75  7.50,7.61,
Composition  1.60  8.00  8.50  8.00  8.25  8.00,7.75  7.75,,8.25  7.75,8.00,
Interpretation of the Music  1.60  7.50  8.50  8.00  8.25  7.25,7.50  7.50,,8.25  7.50,7.79,
Judges Total Program Component Score (factored),,,,62.58,
Deductions,,,,0.00,
"<<  Downgraded jump",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
14 Anna DUSKOVA / Martin BIDAR CZE  2  116.34,61.04,,55.30,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3T  4.30  1.10 2 2 1 1 2,1 2,,1 2,5.40,
2 3Tw2  5.80  0.80 3 2 0 1 -1,1 1,,1 2,6.60,
3 3S+COMBO  4.40 -2.00 -3 -3 -2 -3 -3,-3 -2,,-3 -3,2.40,
4 3LzTh  5.50  0.70 1 1 1 1 0,1 1,,1 1,6.20,
5 5RLi4  7.50  0.40 1 1 -2 0 0,0 1,,1 1,7.90,
6 3STh  4.50  0.90 2 1 1 1 1,1 1,,2 2,5.40,
7 5ALi4  7.50  1.00 2 1 -1 1 2,1 2,,1 2,8.50,
