8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Madison CHOCK / Evan BATES,USA,2,84.67,43.51,41.16,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,CiSt3,,6.5,False,1.33,1,1,1,2,1,2,2,1,,7.83
2,CuLi2,,2.5,False,0.67,3,1,1,2,1,1,2,1,,3.17
3,SlLi4,,4.0,False,0.92,2,2,1,2,1,2,2,2,,4.92
4,STw4,,6.0,False,0.42,1,2,1,0,1,1,0,1,,6.42
5,DiSt2,,5.0,False,0.67,0,1,0,1,0,1,2,1,,5.67
6,RoLi4,,4.0,False,0.83,1,2,1,2,2,2,2,1,,4.83
7,CoSp4,,5.0,False,0.92,2,2,0,2,1,2,2,2,,5.92
8,CuLi4,,4.0,False,0.75,2,1,1,2,1,1,2,2,,4.75
9,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,37.0,,,,,,,,,,,,43.51
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.75,6.75,6.25,7.0,6.5,7.0,6.75,6.75,,6.75
,Linking Footwork / Movement  ,,,,1.75,6.0,7.0,5.5,7.25,6.25,6.75,7.25,6.5,,6.63
,Performance  ,,,,1.0,6.75,7.25,5.75,6.75,6.75,7.25,7.25,7.0,,6.96
,Choreography  ,,,,1.0,6.5,7.0,6.0,7.25,7.0,7.75,8.25,7.0,,7.08
,Interpretation / Timing  ,,,,1.0,6.75,7.25,5.5,7.5,6.5,7.25,8.0,7.25,,7.08
,,,,,,,,,,,,,,,41.16
