9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Mai MIHARA,JPN,24,59.59,30.88,29.71,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz+3T,,10.3,False,1.1,1,2,2,2,1,3,2,1,1,,11.4
2,FSSp4,,3.0,False,0.71,1,2,1,2,2,2,1,1,1,,3.71
3,CCoSp4,,3.5,False,0.5,1,2,1,1,1,1,1,1,1,,4.0
4,2A,,3.63,True,0.64,2,1,2,1,1,2,1,1,1,,4.27
5,LSp4,,2.7,False,1.0,2,2,1,2,2,2,2,2,2,,3.7
6,StSq3,,3.3,False,0.5,1,1,1,1,1,1,1,1,1,,3.8
7,2F*,*,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,26.43,,,,,,,,,,,,,30.88
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.75,7.25,6.75,7.75,8.25,8.75,7.5,6.75,7.25,,7.5
,Transitions  ,,,,0.8,7.25,7.25,6.5,7.0,8.25,7.75,7.5,6.25,7.5,,7.25
,Performance  ,,,,0.8,7.5,7.75,6.5,7.5,8.0,8.5,7.25,6.5,7.25,,7.39
,Composition  ,,,,0.8,7.5,7.75,6.5,7.25,8.25,8.25,7.5,6.5,7.5,,7.46
,Interpretation of the Music  ,,,,0.8,7.75,8.0,7.0,7.25,8.0,8.25,7.25,6.5,7.5,,7.54
,,,,,,,,,,,,,,,,29.71
Deduction,Deductions Falls,-1.0
