10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Mao ASADA,JPN,0,69.5,40.3,29.2,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz,,6.0,False,-0.4,1,0,-1,0,-1,0,0,0,1,-1,,5.6
2,3F+3Lo,,10.5,False,0.8,2,1,2,1,1,0,0,1,0,1,,11.3
3,SpSq4,,3.4,False,1.4,1,2,1,1,2,2,1,1,1,1,,4.8
4,2A,,3.3,False,1.0,1,1,1,1,1,1,1,1,0,2,,4.3
5,CCoSp4,,3.5,False,0.6,2,1,0,1,2,2,1,2,1,1,,4.1
6,SlSt3,,3.1,False,0.5,1,1,1,0,1,2,0,0,1,2,,3.6
7,FSSp4,,3.0,False,0.5,1,1,1,0,2,1,1,1,1,1,,3.5
8,LSp3,,2.4,False,0.7,2,2,1,1,1,1,2,2,2,2,,3.1
,,,35.2,,,,,,,,,,,,,,40.3
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,7.5,7.75,7.25,7.25,7.5,7.5,7.25,7.5,8.0,8.0,,7.45
,Transition / Linking Footwork ,,,,0.8,7.5,7.5,6.5,6.75,6.75,7.0,7.0,7.5,7.75,7.5,,7.0
,Performance / Execution ,,,,0.8,7.25,7.75,7.0,7.25,7.25,7.25,7.0,7.25,7.75,7.75,,7.3
,Choreography / Composition ,,,,0.8,7.5,7.75,7.5,7.0,7.0,7.5,7.0,7.5,7.75,7.75,,7.35
,Interpretation ,,,,0.8,7.25,7.75,7.25,7.25,7.5,7.25,7.25,7.5,7.5,8.25,,7.4
,,,,,,,,,,,,,,,,,29.2
