ISU GP Audi Cup of China 2015,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Rika HONGO JPN  11,129.97  64.71,,65.26,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3F+3T  9.60  0.90 2 1 2,1 1 1 2,,1 1,10.50,
2 3S  4.40  1.20 2 1 2,1 1 2 3,,2 2,5.60,
3 3Lz+2T !  7.30 -0.40 0 -1 -1,-1 0 0 1,,-1 -1,6.90,
4 FCSp4  3.20  0.14 1 0 1,0 0 0 0,,1 0,3.34,
"",,,Info,,Info
5 StSq3  3.30  0.86 2 1 2,1 1 2 2,,2 2,4.16,
6 2A+3T+2T  9.79 x  0.90 2 2 1,1 1 0 2,,1 1,10.69,
7 3Lo  5.61 x -1.30 -2 -2 -1,-2 -2 -2 -1,,-2 -2,4.31,
8 CCoSp3p4  3.50  0.29 2 1 0,0 1 1 1,,0 0,3.79,
9 3Lze e  4.62 x -1.10 -1 -1 -2,-2 -2 -2 0,,-2 -1,3.52,
10 ChSq1  2.00  1.70 3 1 3,2 1 3 3,,2 3,3.70,
11 2A  3.63 x  0.50 1 1 2,1 1 1 1,,1 0,4.13,
12 FCCoSp3p4  3.50  0.57 2 1 2,1 1 1 1,,1 1,4.07,
60.45,,,,64.71,
Program Components Factor,,,,,
Skating Skills  1.60 7.75 7.25 7.75,8.00 8.50 8.50 8.75,,8.00 7.75,8.04,
Transition / Linking Footwork  1.60 7.50 7.00 8.00,7.75 7.50 8.50 8.25,,8.00 7.75,7.82,
Performance / Execution  1.60 8.00 7.50 8.50,7.75 8.25 9.25 9.00,,8.25 8.00,8.25,
Choreography / Composition  1.60 8.00 7.25 8.25,8.00 8.75 9.00 8.75,,8.50 8.00,8.32,
Interpretation  1.60 8.00 7.25 8.50,8.25 8.50 9.00 9.25,,8.25 8.00,8.36,
Judges Total Program Component Score (factored),,,,65.26,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge  !  Not clear edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Elena RADIONOVA RUS  7,125.77  61.28,,65.49,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.30  0.90 2 1 2,1 2 1 1,,0 1,11.20,
2 3F !  5.30 -0.20 1 0 0,0 -1 0 -1,,-1 0,5.10,
3 3Lz  6.00 -2.10 -3 -3 -3,-3 -3 -3 -2,,-3 -3,3.90,
4 CCoSp3p2  2.50  0.57 2 2 1,1 1 0 1,,1 1,3.07,
5 StSq3  3.30  0.86 2 1 2,1 2 2 1,,2 2,4.16,
6 3Lo+1Lo<+3S <  10.89 x -0.50 0 -1 0,-1 -1 -1 0,,-1 -1,10.39,
7 2A  3.63 x  0.36 1 0 1,0 1 1 1,,0 1,3.99,
8 3Lo  5.61 x -1.40 -2 -2 -2,-2 -2 -2 -2,,-2 -2,4.21,
9 ChSq1  2.00  1.00 1 2 1,1 1 1 2,,2 2,3.00,
10 2A+2T  5.06 x  0.00 0 0 0,0 0 0 0,,0 1,5.06,
11 FCCoSp3p3  3.00  0.50 1 1 1,1 1 1 1,,1 1,3.50,
12 LSp4  2.70  1.00 2 2 2,2 2 2 2,,2 2,3.70,
60.29,,,,61.28,
Program Components Factor,,,,,
Skating Skills  1.60 8.25 8.00 8.25,8.00 8.50 8.25 8.75,,7.75 8.50,8.25,
