ISU GP Audi Cup of China 2015,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Yuko KAVAGUTI / Alexander SMIRNOV RUS  7,143.55  72.17,,71.38,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.30  1.40 3 2 2,3 2 2 2,,0 1,5.70,
2 2A+2A+SEQ  5.28  0.57 1 1 1,2 2 1 1,,0 1,5.85,
3 4STh  8.20  0.14 1 -1 0,0 2 1 0,,0 -1,8.34,
4 4LoTh  8.70 -2.00 -2 -2 -2,-2 -2 -2 -2,,-2 -2,6.70,
"",,,Info,,Info
5 FCCoSp3p4  3.50  0.64 1 1 3,1 2 2 0,,0 2,4.14,
6 ChSq1  2.00  1.70 3 3 2,3 2 3 2,,2 2,3.70,
7 3Tw2  5.80  0.80 2 -1 1,1 2 1 2,,1 0,6.60,
8 5ALi4  7.00  1.30 3 1 2,2 2 2 2,,2 1,8.30,
9 BiDs3  3.20  1.30 2 -1 2,2 2 2 1,,2 2,4.50,
10 5BLi4  7.00  0.20 0 0 0,-1 1 0 1,,0 1,7.20,
11 3Li4  4.50  1.14 3 1 3,2 3 3 1,,2 2,5.64,
12 PCoSp3p4  4.50  1.00 2 2 2,1 2 2 2,,2 2,5.50,
63.98,,,,72.17,
Program Components Factor,,,,,
Skating Skills  1.60 8.50 8.25 8.50,8.75 9.00 8.75 9.00,,8.50 8.25,8.61,
Transition / Linking Footwork  1.60 8.50 9.00 8.50,8.50 8.75 8.50 8.50,,8.50 8.00,8.54,
Performance / Execution  1.60 9.00 9.25 9.00,9.50 9.50 9.00 9.00,,9.00 8.50,9.11,
Choreography / Composition  1.60 9.75 9.25 9.00,9.25 9.50 9.25 8.75,,9.00 8.50,9.14,
Interpretation  1.60 9.50 9.50 9.00,9.50 9.25 9.25 9.25,,8.75 8.50,9.21,
Judges Total Program Component Score (factored),,,,71.38,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Wenjing SUI / Cong HAN CHN  8,141.22  71.19,,71.03,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4Tw3  8.60  1.86 3 3 -1,2 1 2 2,,2 1,10.46,
2 3T+2T+2T<< <<  6.00 -1.40 -2 -2 -2,-2 -2 -3 -2,,-1 -2,4.60,
3 3STh  4.50  1.40 3 3 2,2 1 2 2,,2 1,5.90,
4 3Li3  4.00  1.00 2 2 2,2 2 2 3,,2 2,5.00,
5 ChSq1  2.00  1.50 3 2 2,2 2 2 3,,2 2,3.50,
6 3S< <  3.10 -1.10 -1 -1 -2,-1 -2 -3 -1,,-2 -2,2.00,
7 3FTh  5.50  2.10 3 3 3,3 3 3 3,,3 3,7.60,
8 FiDs4  3.50  1.40 2 3 2,2 2 2 2,,2 2,4.90,
9 PCoSp3p4  4.50  1.00 2 2 2,2 2 2 2,,1 2,5.50,
10 5RLi4  7.50  1.60 3 3 2,2 2 2 3,,2 2,9.10,
11 FCCoSp3p4  3.50  0.43 1 1 1,1 0 1 1,,1 0,3.93,
12 5ALi4  7.00  1.70 3 3 3,2 2 2 3,,2 2,8.70,
59.70,,,,71.19,
Program Components Factor,,,,,
Skating Skills  1.60 9.25 9.25 9.25,8.50 8.50 8.75 8.75,,8.75 8.50,8.82,
Transition / Linking Footwork  1.60 9.00 9.50 9.25,8.50 8.50 8.25 8.50,,8.50 8.50,8.68,
