Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Anna CAPPELLINI / Luca LANOTTE,ITA,173.3,1,66.39,1,106.91,2015-11-08,gpchn2015
2,Madison CHOCK / Evan BATES,USA,169.16,2,65.36,2,103.8,2015-11-08,gpchn2015
3,Elena ILINYKH / Ruslan ZHIGANSHIN,RUS,159,3,63.54,3,95.46,2015-11-08,gpchn2015
4,Federica TESTA / Lukas CSOLLEY,SVK,136.17,5,53.9,4,82.27,2015-11-08,gpchn2015
5,Yue ZHAO / Xun ZHENG,CHN,129.65,6,51.02,5,78.63,2015-11-08,gpchn2015
6,Shiyue WANG / Xinyu LIU,CHN,126.73,7,50.64,6,76.09,2015-11-08,gpchn2015
WD,Kaitlin HAWAYEK / Jean-Luc BAKER,USA,58.35,4,58.35,WD,WD,2015-11-08,gpchn2015
WD,Yue CONG / Zhuoming SUN,CHN,WD,WD,WD,WD,WD,2015-11-08,gpchn2015
