12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
21,LI Chengjiang,CHN,0,60.23,30.55,30.68,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,4T+COMBO,,9.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,6.0
2,3A,,7.5,False,-2.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,5.5
3,FCSp3,,2.3,False,0.07,0,0,0,0,0,0,1,0,0,1,0,0,,2.37
4,SlSt3,,3.1,False,0.21,1,0,0,0,0,0,1,0,1,1,0,0,,3.31
5,3Lo,,5.0,False,0.43,1,1,0,0,-1,0,0,-1,1,1,0,0,,5.43
6,CCoSp3,,3.0,False,0.0,0,0,0,0,0,0,0,-1,1,0,-1,0,,3.0
7,CiSt3,,3.1,False,0.07,0,0,0,0,0,0,0,0,1,1,0,0,,3.17
8,CSSp2,,1.7,False,0.07,0,0,0,0,0,1,0,0,1,1,-1,0,,1.77
,,,34.7,,,,,,,,,,,,,,,,30.55
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,7.0,5.75,6.75,6.0,6.5,7.0,5.75,6.25,7.0,7.0,6.5,6.5,,6.46
,Transitions / Linking Footwork  ,,,,1.0,6.5,5.75,6.25,5.25,5.5,6.75,5.5,5.75,6.5,6.5,5.5,5.75,,6.0
,Performance / Execution  ,,,,1.0,6.5,5.5,6.25,5.75,5.75,7.0,5.75,5.5,6.75,6.5,5.75,6.0,,6.04
,Choreography / Composition  ,,,,1.0,6.75,5.5,6.5,5.5,6.0,6.75,5.75,5.75,6.75,6.75,6.0,6.0,,6.14
,Interpretation  ,,,,1.0,6.5,5.5,6.5,5.5,6.25,6.75,5.75,5.25,6.5,6.5,5.75,6.0,,6.04
,,,,,,,,,,,,,,,,,,,30.68
Deduction,Falls,-1.0
