12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
17,Andrea KREUZER,AUT,0,72.03,37.56,34.47,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3T+2T,,5.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,5.3
2,3Lo,,5.0,False,-1.0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,,4.0
3,CCoSp3,,3.0,False,0.0,0,0,0,0,0,0,0,-1,0,0,0,0,,3.0
4,2Lz,,1.9,False,0.21,1,0,0,1,1,0,0,0,1,0,1,0,,2.11
5,FCSp3,,2.3,False,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,2.3
6,SpSt2,,2.3,False,0.07,1,0,-1,0,0,1,0,1,0,0,0,0,,2.37
7,2A+2T,,5.1,True,-0.6,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,,4.5
8,3T,,4.4,True,-0.86,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,,3.54
9,2F+2T+1Lo,,3.9,True,-0.26,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,,3.64
10,2S,,1.4,True,-0.6,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-3,,0.8
11,CCoSp3,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0
12,SlSt1,,1.8,False,-0.3,-1,-1,-1,-2,-1,0,-1,-1,-1,-1,-1,-1,,1.5
13,LSp2,,1.5,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.5
,,,40.9,,,,,,,,,,,,,,,,37.56
,Program Components,,,,Factor
,Skating Skills ,,,,1.6,4.5,4.75,4.5,4.5,4.5,4.5,3.5,4.75,5.0,4.25,4.5,4.75,,4.61
,Transition / Linking Footwork ,,,,1.6,4.0,4.25,4.0,3.75,4.0,4.25,3.75,4.25,4.5,4.0,4.0,4.0,,4.07
,Performance / Execution ,,,,1.6,4.25,4.5,4.25,4.0,4.25,4.25,3.5,4.5,5.0,4.25,4.25,4.25,,4.32
,Choreography / Composition ,,,,1.6,4.25,4.5,4.25,4.0,4.25,4.5,4.0,4.5,4.75,4.25,4.5,4.5,,4.36
,Interpretation ,,,,1.6,4.25,4.25,4.25,3.75,4.25,4.25,3.5,4.25,5.0,4.0,4.75,4.0,,4.18
,,,,,,,,,,,,,,,,,,,34.47
