Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Qing PANG / Jian TONG,CHN,193.86,1,67.69,1,126.17,2013-11-17,gpfra2013
2,Meagan DUHAMEL / Eric RADFORD,CAN,190.89,2,66.07,2,124.82,2013-11-17,gpfra2013
3,Caydee DENNEY / John COUGHLIN,USA,184.01,4,63.52,3,120.49,2013-11-17,gpfra2013
4,Vera BAZAROVA / Yuri LARIONOV,RUS,180.07,3,65.67,5,114.4,2013-11-17,gpfra2013
5,Vanessa JAMES / Morgan CIPRES,FRA,172.27,5,56.78,4,115.49,2013-11-17,gpfra2013
6,Natasha PURICH / Mervin TRAN,CAN,162.09,6,55.89,6,106.2,2013-11-17,gpfra2013
7,Annabelle PRÖLSS / Ruben BLOMMAERT,GER,157.62,7,54.18,7,103.44,2013-11-17,gpfra2013
8,Nicole DELLA MONICA / Matteo GUARISE,ITA,147.88,8,48.59,8,99.29,2013-11-17,gpfra2013
