Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Tessa VIRTUE / Scott MOIR,CAN,180.96,1,75.31,1,105.65,2013-11-17,gpfra2013
2,Elena ILINYKH / Nikita KATSALAPOV,RUS,171.89,3,69.07,2,102.82,2013-11-17,gpfra2013
3,Nathalie PECHALAT / Fabian BOURZAT,FRA,171.08,2,70.59,3,100.49,2013-11-17,gpfra2013
4,Nelli ZHIGANSHINA / Alexander GAZSI,GER,147.27,4,60.13,4,87.14,2013-11-17,gpfra2013
5,Gabriella PAPADAKIS / Guillaume CIZERON,FRA,143.26,5,58.1,5,85.16,2013-11-17,gpfra2013
6,Ksenia MONKO / Kirill KHALIAVIN,RUS,139.96,6,56.53,6,83.43,2013-11-17,gpfra2013
7,Penny COOMES / Nicholas BUCKLAND,GBR,128.59,7,52.52,7,76.07,2013-11-17,gpfra2013
8,Nicole ORFORD / Thomas WILLIAMS,CAN,119.6,8,47.45,8,72.15,2013-11-17,gpfra2013
